id_conf,smiles,ds_CHEMPLP_1DB1,ds_CHEMPLP_3KPZ,ds_london_1DB1,ds_london_3KPZ,ds_ASE_1DB1,ds_ASE_3KPZ,ds_AHB_1DB1,ds_AHB_3KPZ,ds_AdG_1DB1,ds_AdG_3KPZ,rank_AdG_3KPZ,ECR_1DB1_new,ECR_3KPZ_new
C36542561_5,Clc1ccccc1N([C@@H](C(=O)NC(C)(C)C)c1ccccc1O)C(=O)[C@@H](CCCC)CC,-67.7663,-8.65968,-7.942153,-7.4034433,-22.473377,-23.148048,-44.512108,-42.457451,-0.17680602,11.985369,5172,1.02E-07,2.86E-07
C87547907_1,BrCc1noc2c1[C@H](CC[C@@H]2C)C,-68.3283,-19.2924,-7.9417768,-8.180048,-16.977411,-17.190899,-59.344681,-62.202526,-5.3074541,-5.0449104,2363,1.53E-05,0.000315978
C52814402_2,Clc1nc(cc(n1)N([C@@H](C(C)C)C)C)C,-73.0304,-17.5581,-7.939343,-7.9790783,-19.797081,-18.990795,-66.330887,-69.72876,-4.6910467,-4.924118,2468,3.83E-06,8.76E-06
C17286193_1,S(C)C=1NC(=O)C=2CCCC=2N=1,-65.0872,-18.0007,-7.9381075,-8.1449442,-18.070999,-17.400373,-67.825867,-76.344055,-3.7391894,-3.7205427,3125,1.00E-06,1.83E-05
C96888532_14,Clc1cc(ccc1NC(=S)N\N=C\1/CC(Oc2c/1cc(OCc1ccccc1C)cc2)(C)C)C,-87.9798,-18.1525,-7.9358292,-8.2093287,-24.497753,-25.319721,-47.497784,-67.01387,3.0907602,13.979213,5229,3.44E-06,2.88E-05
C42783493_6,Brc1cnc(N2C[C@H](CCC2)C)cc1C,-73.8444,-19.9998,-7.9352593,-9.4503946,-21.514328,-21.44313,-62.94577,-70.154564,-5.8319497,-5.8314481,1594,5.53E-05,0.001937577
C36543000_14,Clc1ccccc1N([C@@H](C(CC)CC)C(=O)NC(CC(C)(C)C)(C)C)C(=O)[C@@H](CC)c1ccccc1,-82.4922,-7.96091,-7.9347744,-6.5452523,-29.883936,-27.16663,-45.88731,-42.251667,2.5442548,12.942766,5198,0.000315862,3.17E-05
C44121705_5,O=C1NC(=CN=C1)C=1CCCCC=1,-68.9004,-19.9989,-7.9337945,-7.5602078,-20.424767,-19.198719,-74.523514,-76.896355,-4.4450769,-4.6801257,2647,2.79E-06,0.001668135
C44121705_7,O=C1NC(=CN=C1)C=1CCCCC=1,-69.0673,-19.9987,-7.9337945,-7.5602078,-20.424767,-19.198719,-74.523514,-76.896355,-4.4450769,-4.6801257,2648,2.79E-06,0.001654748
C52225913_6,ClCc1nnn(c1)Cc1ccccc1C,-79.5962,-16.9908,-7.932694,-8.3869562,-18.357595,-16.285446,-67.652527,-76.354683,-5.4256682,-5.831645,1592,2.01E-05,3.96E-05
C52225913_7,ClCc1nnn(c1)Cc1ccccc1C,-79.7921,-16.9908,-7.932694,-8.3869562,-18.357595,-16.285446,-67.652527,-76.354683,-5.4256682,-5.831645,1593,2.01E-05,3.95E-05
C83119090_3,s1ccnc1N1C[C@H](NC[C@@H]1C)C,-66.0914,-19.9935,-7.9292402,-8.1300611,-17.420444,-18.078682,-63.159233,-69.109985,-4.2834001,-4.1782293,2941,1.86E-06,0.001377452
C37654107_4,ClCC(=O)N1[C@H]2[C@H](CCCC2)[C@@H](CC1)C,-68.3017,-18.682,-7.9267402,-8.4895105,-20.443825,-19.911936,-65.782059,-76.137657,-5.6578746,-5.9677081,1458,3.53E-05,0.000152991
C85755176_7,Clc1nc(N([C@@H](C(C)C)C)C)c(F)cn1,-72.0833,-17.5581,-7.9249535,-8.3687077,-18.394766,-17.9062,-75.350105,-75.541443,-4.9634414,-4.8706408,2522,7.05E-06,8.32E-06
C66322801_1,BrC=1n2c(ncc2Cl)C=CC=1,-67.5881,-20.0001,-7.9218917,-8.0997362,-12.747875,-12.094719,-61.690346,-63.827988,-3.6980989,-4.3974218,2826,9.30E-07,0.002682314
C36523789_8,O(Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N([C@H](CCCCC)C(=O)NC(CC(C)(C)C)(C)C)C,-107.229,-15.1799,-7.9215598,-7.7558022,-30.919821,-29.650715,-60.954655,-59.994865,0.91427964,14.361584,5239,0.001361678,0.000415155
C83404990_7,o1cccc1[C@@H]1OC[C@H](CN[C@@H]1C)C,-70.8413,-19.2857,-7.9215031,-8.336503,-20.88706,-17.256979,-71.180267,-77.759155,-4.6758575,-5.3292055,2088,3.74E-06,0.000297815
C83778504_3,O=C1NC(=NC=C1)C1CCC(CC1)(C)C,-76.3751,-19.2803,-7.916822,-8.0364838,-20.740417,-21.419573,-75.03347,-81.497833,-4.7786484,-5.1152992,2299,5.00E-06,0.00025423
C42783631_8,Brc1cc(C)c(nc1)N1C[C@@H](CCC1)C,-66.0495,-15.0315,-7.9165211,-8.4046717,-19.969126,-20.58942,-67.935822,-75.926926,-5.7913284,-5.7927618,1634,4.94E-05,3.34E-05
C41384657_12,s1cccc1-c1oc(SC(C)C)nn1,-72.7261,-18.0284,-7.9132595,-8.2549314,-18.462784,-19.089239,-61.670052,-68.604828,-4.7803836,-4.9450307,2449,4.51E-06,2.29E-05
C94544083_1,S=C=NC(=O)C12C[C@]3(C[C@@](C1)(CC(C2)C3)C)C,-75.8124,-19.9439,-7.913075,-8.6032248,-20.251656,-19.916744,-74.637444,-81.229881,-5.9360027,-5.8153081,1607,7.10E-05,0.000820819
C36552984_5,Clc1cc(N([C@H](CCCCC)C(=O)NC2CCCCC2)C(=O)[C@H]2NC(=O)CC2)ccc1,-85.379,-11.4592,-7.9086943,-8.6531334,-25.009212,-23.613152,-58.701298,-55.476578,-0.65880346,4.3019218,4726,2.33E-06,5.20E-07
C96290298_25,S(Oc1cc([NH+](CC)CC)ccc1CN(C(C)C)C(=O)CC(C)C)(=O)(=O)c1cc(ccc1)C(F)(F)F,-89.3589,-6.85756,-7.9085493,-7.5184493,-28.910223,-29.251274,-41.270306,-57.254021,1.3401741,12.013056,5174,0.000122504,0.000281822
C77898802_10,Brc1sc(nn1)N[C@H]1CCC[C@@H]1C,-64.8186,-17.6372,-7.9049983,-8.0658207,-16.750036,-15.963576,-67.106026,-78.755821,-4.2661586,-4.1404305,2956,1.80E-06,7.23E-06
C00457867_1,ClC(Cl)(Cl)C(=O)N1[C@@H](CCC[C@H]1C)C,-63.1817,-19.3067,-7.9006104,-8.5022926,-17.353647,-16.121941,-63.091999,-63.476059,-5.7839408,-5.1158938,2298,4.85E-05,0.000366474
C40208707_19,Clc1ccccc1CC(=O)NCCCc1[nH+]c2c(n1CC(=O)N(CC(C)C)CC(C)C)cccc2,-102.133,-10.7856,-7.8977218,-8.0865078,-27.063688,-27.325558,-56.605221,-68.557053,3.9237092,7.5516334,4972,0.000219239,3.75E-05
C87260584_1,Fc1cc2NCCN(c2cc1OC)C,-68.4183,-20,-7.8975368,-8.0384569,-19.173758,-19.877266,-74.078217,-78.013107,-5.2067142,-5.0880504,2322,1.20E-05,0.002465281
C87260584_2,Fc1cc2NCCN(c2cc1OC)C,-67.3082,-19.9998,-7.8975368,-8.0384569,-19.173758,-19.877266,-74.078217,-78.013107,-5.2067142,-5.0880504,2323,1.20E-05,0.001811106
C82606545_3,Br[C@H]1CCN([C@H]2CCCC[C@@H]2C)C1=O,-72.7626,-18.8327,-7.8962317,-7.9479675,-19.883751,-19.953552,-74.813644,-78.105049,-5.2760744,-5.6313963,1770,1.47E-05,0.000143338
C70269870_1,Brc1ccc(nc1)N1CC(CCC1)(C)C,-72.6599,-19.9998,-7.89359,-8.4101992,-20.9107,-21.593998,-66.041664,-75.527115,-5.8426943,-6.1044478,1305,5.73E-05,0.001970848
C71063811_5,Clc1cccnc1N1C[C@H](Cl)CCC1,-68.0434,-19.9998,-7.8889441,-7.7787304,-19.880877,-19.179903,-65.725945,-71.18145,-5.2618098,-5.349164,2065,1.35E-05,0.001826005
C71063811_6,Clc1cccnc1N1C[C@H](Cl)CCC1,-67.4,-19.9532,-7.8837833,-8.0482702,-18.144236,-17.942636,-72.16288,-72.541321,-5.254427,-5.3644896,2050,1.34E-05,0.000857041
C14035997_1,S=C(N(C)c1ccccc1C(=O)NC1CCCCC1)NC(=O)c1ccccc1OCCCCC,-93.4861,-9.99142,-7.8758578,-9.6167736,-26.301208,-25.402954,-60.286686,-65.472504,-0.60509181,10.990167,5135,2.21E-05,4.50E-06
C63074884_1,Brc1ccc(nc1)N1CCCC1(C)C,-71.1152,-19.9995,-7.8756142,-8.6338243,-20.572802,-20.284445,-71.155373,-74.220871,-5.5042949,-5.655829,1753,2.42E-05,0.001782103
C63074884_3,Brc1ccc(nc1)N1CCCC1(C)C,-72.921,-19.9996,-7.8756142,-8.6338243,-20.572802,-20.284445,-71.155373,-74.220871,-5.5042949,-5.655829,1754,2.43E-05,0.00178677
C71056036_5,Clc1nncn1C[C@@H]1CCCC[C@H]1C,-67.4995,-18.3857,-7.8646226,-7.6156473,-18.423218,-18.338583,-66.279266,-65.302361,-4.8836756,-4.6649065,2655,5.58E-06,3.60E-05
C40221799_15,Clc1ccc(cc1)CC(=O)NCCCCCc1[nH+]c2c(n1CCCOc1ccccc1CC=C)cccc2,-119.479,-13.6639,-7.8642702,-8.5871201,-29.226814,-27.683344,-40.152569,-42.160961,9.6108837,13.905013,5225,0.002152618,5.70E-05
C84355617_1,Clc1cccnc1N1CC(O)(C1)C,-70.2483,-19.9985,-7.8642526,-8.4741278,-17.899696,-18.783842,-71.685959,-78.390732,-4.6104875,-4.6176367,2689,3.31E-06,0.001623752
C36510360_5,Oc1cc(ccc1)[C@@H](N(CCCCCC)C(=O)[C@@H](CCCC)CC)C(=O)NC1CCCCC1,-92.2947,-14.3102,-7.8622785,-7.8661351,-29.394609,-28.716356,-35.931488,-32.734577,-1.0024087,20.133654,5314,0.000206431,0.00017283
C85439028_2,n1cc(N2C[C@@H](N[C@H](C2)C)C)c(cc1)C,-66.0101,-15.5694,-7.8622732,-8.4004631,-20.228628,-19.598654,-72.453423,-78.178627,-5.1701097,-5.4090233,2010,1.10E-05,1.24E-05
C37654107_2,ClCC(=O)N1[C@H]2[C@H](CCCC2)[C@@H](CC1)C,-68.617,-18.669,-7.8598714,-7.9361439,-19.814064,-20.841734,-65.026962,-74.778671,-5.8657503,-6.0918455,1312,6.01E-05,0.000174704
C72320934_3,OC(=O)CC1(CCCC1)CC(=O)NC[C@@H]1C=C(C)[C@@H](C[C@H]1C(C)C)Cc1[nH+]c2c(n1C)cccc2,-102.792,-15.6904,-7.8556681,-9.0332537,-30.278681,-28.884813,-51.513527,-54.734486,0.99639934,9.8934374,5087,0.000693984,0.000204944
C87547907_4,BrCc1noc2c1[C@H](CC[C@@H]2C)C,-68.4437,-19.3233,-7.8517632,-8.4247465,-17.276323,-17.052515,-64.78624,-64.997787,-4.9341154,-5.1575994,2264,6.20E-06,0.000430172
C36541619_24,Clc1ccccc1N([C@H](CCCCC)C(=O)NC(CC(C)(C)C)(C)C)C(=O)Cc1ccccc1C,-88.9223,-9.02506,-7.8507786,-7.8833694,-28.739546,-26.918121,-51.479694,-71.939003,2.7790952,8.145319,5002,0.000101844,2.40E-05
C83137479_4,Clc1[nH]nc(n1)[C@H]1Cc2c1cccc2,-71.3019,-19.3246,-7.8463078,-8.9233446,-16.536182,-15.755457,-75.19368,-84.143753,-4.7156739,-4.661407,2660,4.53E-06,0.000430393
C84447560_4,O=C1N(CN[C@H]1C)C1CCCCC1,-63.1981,-18.8735,-7.8362293,-8.1469927,-19.651247,-20.374445,-72.071754,-70.124481,-4.4403281,-4.6192884,2686,2.49E-06,0.000132626
C85787233_5,Clc1nc(N([C@@H](C)C2CC2)C)c(cn1)C,-69.7332,-13.476,-7.8330417,-8.1306477,-19.373726,-18.527359,-71.673538,-70.303276,-5.2238235,-4.6178079,2688,1.25E-05,1.99E-06
C52836273_6,Clc1nc(nc(N([C@H](C(C)C)C)C)c1)C,-70.5139,-17.6491,-7.8323674,-8.1529446,-20.040846,-18.598629,-77.742134,-76.847603,-4.601656,-4.3075576,2880,5.01E-06,7.68E-06
C42400733_10,O=C1N(NC2=C1CCC2)C1CCCC1,-74.8275,-18.4005,-7.8308372,-7.6734843,-23.335407,-22.494038,-64.306786,-81.681351,-5.9285431,-5.6257472,1776,6.98E-05,5.92E-05
C85439028_4,n1cc(N2C[C@@H](N[C@H](C2)C)C)c(cc1)C,-67.0421,-15.0602,-7.8241858,-8.428194,-22.407619,-21.735298,-75.177917,-77.720016,-5.2196484,-5.4218779,1992,1.28E-05,1.29E-05
C85787233_8,Clc1nc(N([C@@H](C)C2CC2)C)c(cn1)C,-70.7823,-14.5514,-7.8203859,-8.236165,-17.565512,-16.987103,-78.318626,-76.95639,-4.9720917,-4.6674714,2654,9.15E-06,2.25E-06
C36597278_5,o1c(ccc1C)CN([C@@H](C(CC)CC)C(=O)NC1CCCCC1)C(=O)c1ccc(O)cc1,-94.9199,-10.346,-7.8188853,-7.753777,-26.152557,-25.120358,-62.416664,-82.682007,1.3181725,8.753293,5031,3.00E-05,3.65E-06
C52225913_5,ClCc1nnn(c1)Cc1ccccc1C,-79.5949,-16.9822,-7.8148637,-8.0381279,-18.439726,-18.131266,-71.958908,-81.995239,-5.4774003,-5.6002359,1804,2.28E-05,2.37E-05
C52225913_1,ClCc1nnn(c1)Cc1ccccc1C,-79.4899,-16.9825,-7.8148637,-8.0381279,-18.439726,-18.131266,-71.958908,-81.995239,-5.4774003,-5.6002359,1803,2.28E-05,2.38E-05
C08407637_2,O(CCOc1ccc(cc1)\C=N\Nc1nc(nc(N2CCCCC2)c1)N1CCCCC1)c1ccccc1C,-86.0793,-18.6553,-7.8133616,-7.9890313,-31.619894,-31.042145,-80.91317,-67.737839,0.35479981,15.16679,5257,0.001044892,0.001149046
C36512602_6,O=C(N([C@H](\C=C\C)C(=O)NC(CC(C)(C)C)(C)C)CCCCCC)c1ccccc1[O-],-85.0753,-7.953,-7.8119035,-9.2441835,-29.244806,-27.170746,-64.220398,-47.161522,0.78892541,4.9277635,4784,0.000173258,3.19E-05
C52814402_6,Clc1nc(cc(n1)N([C@@H](C(C)C)C)C)C,-72.4525,-17.5931,-7.8109379,-8.1005507,-20.559006,-18.146828,-69.517677,-76.666817,-4.646081,-4.5958219,2705,3.50E-06,7.39E-06
C48630962_3,Clc1ncnc(O[C@H]2CCCC[C@@H]2C)c1,-67.4376,-19.9836,-7.808928,-8.507205,-19.161674,-18.718105,-69.530281,-74.511955,-5.6007767,-5.1698723,2248,3.02E-05,0.001081276
C12475369_26,O(C)c1ccccc1N([C@@H](C(=O)NC1CCCCC1)c1ccc(O)cc1)C(=O)Cc1c2c([nH]c1)cccc2,-74.2065,-8.98349,-7.806582,-8.9515991,-24.196293,-24.147821,-62.554363,-56.745796,0.45486149,12.770475,5194,5.21E-07,9.82E-07
C36542735_17,Clc1ccccc1N([C@H](CCCCC)C(=O)NC(CC(C)(C)C)(C)C)C(=O)[C@@H](CCCC)CC,-83.1912,-10.3385,-7.8021541,-9.1721249,-29.323437,-31.956778,-28.408543,-49.325859,2.548553,10.203685,5100,0.000182304,0.001574509
C84447560_1,O=C1N(CN[C@H]1C)C1CCCCC1,-68.3165,-18.8191,-7.8017335,-8.478857,-20.697739,-21.290764,-65.097664,-75.816887,-4.6544986,-4.7958784,2577,3.51E-06,0.000117829
C42400733_1,O=C1N(NC2=C1CCC2)C1CCCC1,-74.0281,-18.4023,-7.8016052,-7.8498735,-22.720228,-21.771494,-77.15213,-78.003571,-5.1514225,-5.3301497,2086,1.18E-05,4.65E-05
C60837075_7,ClCC(=O)N1CCC2(CCCCC2)CC1,-71.7908,-18.6743,-7.7977309,-8.3960838,-21.038673,-20.313292,-69.185692,-70.751671,-5.8267536,-5.9390154,1480,5.48E-05,0.000147526
C36552177_35,Clc1cc(N([C@H](C(c2ccccc2)c2ccccc2)C(=O)NC(CC(C)(C)C)(C)C)C(=O)CO)ccc1,-72.9838,-8.36416,-7.7929945,-8.3094187,-25.775314,-24.011749,-41.54538,-64.736877,-0.091362506,12.993246,5201,3.28E-06,8.11E-07
C42447590_6,Clc1ncnc(N2CCC(CC2)CC)c1,-74.2582,-19.9834,-7.7848806,-7.9053512,-20.477051,-19.205622,-72.272453,-79.660149,-4.8681722,-5.0328655,2377,5.54E-06,0.001068023
C20462390_7,Clc1ccc(cc1)[C@@H]([NH+]1CCN(CC1)CC(=O)Nc1c2cc(ccc2[nH]c1C(OC)=O)C)c1ccccc1,-97.7548,-14.8006,-7.7840061,-7.8050785,-28.403801,-26.5837,-47.042145,-49.480152,-0.99760592,16.717142,5279,0.000130439,1.65E-05
C36482186_11,Clc1cc(N([C@@H](C(=O)NC2CCCCC2)c2ccc(O)cc2)C(=O)[C@H](CCCC)CC)ccc1,-73.939,-10.1377,-7.7823858,-7.4433727,-26.502466,-25.892357,-53.818382,-46.676296,0.85787266,10.881274,5132,7.76E-06,7.49E-06
C39219738_1,Brc1sc(nn1)NC,-56.2813,-20,-7.7770114,-6.8733139,-9.4909296,-10.218045,-58.649204,-57.012611,-1.5838381,-2.2637064,3592,1.50E-07,0.002673937
C36497946_3,Clc1cccc(Cl)c1[C@H](N(C(=O)c1ccccc1[O-])Cc1occc1)C(=O)NC(CC(C)(C)C)(C)C,-79.0461,-7.90025,-7.7742906,-9.2834454,-24.082064,-23.627743,-54.002396,-54.119244,0.032925233,10.824098,5128,5.34E-07,5.61E-07
C36481993_1,Clc1cc(N([C@H](C(=O)NC2CCCCC2)c2cc(OC)c(OC)cc2)C(=O)\C=C\CCCCC)ccc1,-78.9684,-12.6955,-7.7710137,-7.3024917,-29.830818,-29.34565,-32.86129,-57.44025,-0.15005828,15.595937,5262,0.000300715,0.000311304
C82606545_2,Br[C@H]1CCN([C@H]2CCCC[C@@H]2C)C1=O,-69.4363,-18.8326,-7.7679071,-8.0482693,-19.640972,-19.703983,-61.594025,-75.11013,-5.3884802,-5.4967685,1905,1.84E-05,0.000135951
C36542121_12,Clc1ccccc1N([C@H](C(=O)NC(C)(C)C)c1c2c(ccc1OC)cccc2)C(=O)\C=C/CCCCC,-53.1806,-8.73893,-7.760428,-6.9846215,-25.009016,-26.523905,-29.207069,-47.744122,4.8195386,14.03838,5232,1.26E-06,1.53E-05
C83878158_10,N1CC2(N(CC1)CC#N)CCCCC2,-62.524,-19.9847,-7.7534752,-8.3932638,-17.098797,-16.846964,-63.427818,-69.965874,-5.1058745,-4.6055145,2698,9.42E-06,0.001118006
C84340298_5,O1C[C@@H](NC1=O)C1CCC(CC1)C,-67.2836,-19.964,-7.7522402,-7.5078368,-20.642933,-20.344988,-68.987495,-79.128502,-4.792387,-5.0159345,2392,4.66E-06,0.000894946
C36305783_1,O(c1ccccc1OC)c1n(nc(-c2ccccc2)c1C[NH+]([C@@H](CC)C)C[C@H](O)Cc1ccccc1)C,-104.304,-15.773,-7.7520881,-7.3714523,-26.105589,-25.889105,-65.643776,-50.473087,6.5196795,11.144366,5141,0.000383609,7.76E-06
C83119089_2,s1ccnc1N1C[C@H](NC[C@H]1C)C,-64.8354,-19.9918,-7.7513905,-8.0047903,-17.546824,-18.005213,-66.55069,-69.189209,-4.2308106,-4.459096,2798,1.69E-06,0.001323518
C36561073_39,O=C(N([C@@H](C(=O)NCCCC)c1ccccc1C)CCC)CCCc1c2c3c4c(c1)cccc4ccc3ccc2,-115.87,-12.9537,-7.7476616,-7.8772979,-31.799871,-28.684128,-66.212082,-52.328247,8.5342131,13.250096,5211,0.002826025,0.000166417
C36555379_21,o1c(ccc1C)CN([C@@H]([C@@H](C)c1ccccc1)C(=O)NCCCC)C(=O)\C(=C\c1ccccc1)\c1ccccc1,-87.1087,4.09307,-7.7471476,-7.8051763,-26.004913,-25.762978,-27.058691,-66.207886,2.6119559,12.364984,5180,6.18E-06,6.48E-06
C41384657_1,s1cccc1-c1oc(SC(C)C)nn1,-73.2336,-18.0182,-7.7437248,-8.2467918,-19.178755,-17.420296,-65.081696,-76.790123,-4.9965677,-5.0935817,2317,7.14E-06,2.40E-05
C41384657_3,s1cccc1-c1oc(SC(C)C)nn1,-72.9676,-18.0192,-7.7437248,-8.2467918,-19.178755,-17.420296,-65.081696,-76.790123,-4.9965677,-5.0935817,2318,7.16E-06,2.40E-05
C52836273_13,Clc1nc(nc(N([C@H](C(C)C)C)C)c1)C,-71.1777,-17.5263,-7.7298136,-7.905827,-19.882072,-20.10445,-80.050041,-77.697838,-4.4701085,-4.5311193,2755,8.25E-06,6.63E-06
C36514304_21,Oc1ccc(cc1)C(=O)N([C@@H]([C@@H](C)c1ccccc1)C(=O)NC(CC(C)(C)C)(C)C)CCCCCC,-76.9029,-9.29847,-7.7270231,-7.8258815,-30.34005,-30.168835,-41.598682,-45.644703,0.74332583,8.2171803,5008,0.000473521,0.00060144
C71051151_1,Brc1sc(nn1)-c1ccc(cc1)C,-74.1504,-20,-7.7268152,-8.2464981,-17.412539,-17.315683,-65.779663,-73.917229,-4.6445627,-5.110055,2304,3.45E-06,0.002318001
C82344328_3,O=C(NCC#C)N1C[C@H](CCC1)C,-68.1065,-18.8317,-7.7261953,-7.897347,-20.019407,-19.29767,-61.248386,-73.321281,-4.4634323,-4.4599099,2796,2.51E-06,0.000121032
C41384657_4,s1cccc1-c1oc(SC(C)C)nn1,-72.9267,-18.0178,-7.7188759,-7.8044524,-17.421347,-17.73468,-63.265621,-72.838165,-5.2054935,-5.0878615,2325,1.16E-05,2.38E-05
C41384657_5,s1cccc1-c1oc(SC(C)C)nn1,-72.7846,-18.0209,-7.7188759,-7.8044524,-17.421347,-17.73468,-63.265621,-72.838165,-5.2054935,-5.0878615,2324,1.16E-05,2.39E-05
C36558004_7,o1c(ccc1C)CN([C@H](C(=O)NC1CCCCC1)c1ccccc1O)C(=O)[C@H](CCCC)CC,-87.1833,-13.6434,-7.7169681,-7.3071117,-26.313454,-26.00679,-45.293858,-37.394161,4.4664645,15.209257,5259,8.26E-06,8.84E-06
C64006650_1,O1[C@@H](C)C(=N[C@H]1c1ccccc1NC(=O)CC1CCCC1)CNC(=O)[C@H]1[NH+]=C2C(C=C(C=C2C)C)=C1C,-101.281,-15.0805,-7.7139201,-7.9397769,-28.231266,-25.677549,-47.588478,-58.859844,3.5470941,12.863393,5195,0.000218509,5.88E-06
C95887349_1,ClC(Cl)(Cl)C=1N=C2[C@H](N=1)C=CC=C2,-65.5789,-19.3694,-7.7099333,-8.1897736,-14.323812,-14.67595,-67.376793,-78.411888,-4.3694048,-4.5863252,2710,2.18E-06,0.00045667
C42447590_1,Clc1ncnc(N2CCC(CC2)CC)c1,-74.5266,-19.9845,-7.7067065,-7.8705792,-20.187595,-19.510908,-68.539757,-76.68309,-4.878067,-5.4173126,2000,5.51E-06,0.001122582
C36555379_6,o1c(ccc1C)CN([C@@H]([C@@H](C)c1ccccc1)C(=O)NCCCC)C(=O)\C(=C\c1ccccc1)\c1ccccc1,-77.1771,0.991121,-7.7046809,-6.4233255,-25.38522,-26.550657,-33.095108,-36.2551,7.8309603,21.606256,5325,2.01E-06,1.58E-05
C82857534_3,O=C1NN=C2C(=C1)C[C@H](C[C@H]2C)C,-66.395,-20,-7.6991563,-8.4762058,-17.531193,-16.478376,-70.634933,-74.36145,-3.8127935,-4.8755651,2518,1.10E-06,0.002372232
C36555143_2,Clc1cc(N([C@@H](C(=O)NC(CC(C)(C)C)(C)C)c2ccccc2O)C(=O)CCCC)ccc1,-75.2115,-7.82589,-7.6975389,-10.189133,-24.868149,-25.701624,-63.393417,-80.519135,2.4283285,0.089696556,4152,1.09E-06,6.99E-06
C36548522_2,Clc1ccccc1N([C@@H](CCCCC)C(=O)NC(CC(C)(C)C)(C)C)C(=O)[C@H]1NC(=O)CC1,-78.791,-10.4043,-7.6867237,-7.7277431,-27.849127,-26.490778,-83.396111,-56.553246,-1.1518159,9.6645737,5077,6.00E-05,1.46E-05
C82857534_2,O=C1NN=C2C(=C1)C[C@H](C[C@H]2C)C,-64.5607,-20,-7.6748281,-7.9773655,-16.511324,-17.145615,-73.284042,-75.72084,-4.1713095,-4.6984668,2631,1.77E-06,0.002358726
C13468079_6,O=C1C2[C@H](N[C@@H](C1[C@@H](N[C@@H]2c1ccc(cc1)C)c1ccc(cc1)C)c1ccc(cc1)C)c1ccc(cc1)C,-21.4744,-17.2607,-7.6562252,-6.0800953,-28.742462,-28.124023,-45.628708,-36.153065,2.4209721,23.156761,5328,9.85E-05,9.97E-05
C82344328_4,O=C(NCC#C)N1C[C@H](CCC1)C,-68.3025,-18.8115,-7.6556048,-8.2061148,-20.131334,-19.98111,-68.772514,-69.246063,-4.4860387,-4.8065004,2568,2.65E-06,0.000114496
C71056036_6,Clc1nncn1C[C@@H]1CCCC[C@H]1C,-67.5111,-18.3856,-7.6486835,-8.0769739,-18.688747,-19.128199,-71.373505,-67.820496,-5.0014625,-5.201395,2214,7.33E-06,4.08E-05
C82606545_7,Br[C@H]1CCN([C@H]2CCCC[C@@H]2C)C1=O,-69.5145,-18.869,-7.6483936,-7.8059611,-19.04109,-20.052954,-57.617374,-77.948792,-5.6626635,-5.4536705,1963,3.62E-05,0.000142351
C36515033_18,Clc1c(cccc1Cl)CC(=O)N([C@H](C(CC)CC)C(=O)NC1CCCCC1)CCCCCC,-102.821,-13.592,-7.6468177,-6.6653972,-28.194017,-27.299406,-46.633663,-44.817638,2.2864234,15.282446,5261,0.000303575,3.63E-05
C83137479_2,Clc1[nH]nc(n1)[C@H]1Cc2c1cccc2,-71.5276,-19.3449,-7.646132,-8.3080263,-17.024502,-16.562069,-69.818634,-80.004021,-5.0704861,-4.9860096,2418,8.70E-06,0.000449272
C36550714_30,Clc1ccccc1N([C@H](C(=O)NC(CC(C)(C)C)(C)C)c1ccccc1O)C(=O)CCCC,-78.64,-9.12172,-7.6375093,-8.1847687,-27.660671,-25.364809,-59.495438,-65.2509,3.2903652,5.3852892,4828,2.89E-05,4.20E-06
C36509660_55,S(=O)(=O)(CNC(=O)[C@@H](N(C(=O)CCC1CCCCC1)CCCCCC)\C=C\C)c1ccc(cc1)C,-117.294,-14.318,-7.6357169,-8.5703077,-30.338409,-30.811735,-43.974194,-71.188004,0.53193289,9.1908607,5056,0.002297544,0.000919758
C42447590_3,Clc1ncnc(N2CCC(CC2)CC)c1,-74.315,-19.9847,-7.6355157,-7.8045053,-21.211515,-19.602486,-75.343277,-80.183586,-5.1260037,-5.0191636,2388,1.02E-05,0.001123651
C36542125_19,Clc1ccccc1N([C@H](C(=O)NCCCC)c1c2c(ccc1OC)cccc2)C(=O)\C=C/CCCCC,-64.8863,-8.14439,-7.615315,-7.4565201,-25.710264,-26.279568,-59.487213,-59.695866,1.3072431,6.8970032,4933,2.95E-06,1.15E-05
C84340298_2,O1C[C@@H](NC1=O)C1CCC(CC1)C,-68.5272,-19.9761,-7.6138997,-7.8348436,-20.508978,-20.290253,-71.551949,-80.27417,-4.7313304,-4.8476963,2540,4.21E-06,0.000965797
C08406111_15,Clc1ccc(cc1)[C@H]1C(C(OCC)=O)=C(OC(N)=C1C#N)CSc1[nH+]c2CCCCCCc2cc1C#N,-96.3348,-17.1402,-7.6094818,-8.7004423,-27.142092,-26.259602,-70.121025,-66.192612,1.6666759,8.4279318,5018,5.56E-05,1.40E-05
C19685777_4,O1[C@H](C[C@H]2CO[C@@H](C\C(=C\C(OCCCCCCCCC(=O)[O-])=O)\C)[C@H](O)[C@@H]2O)[C@H]1[C@H]([C@@H](O)C)C,-113.786,-13.8999,-7.5935016,-9.7479239,-29.432039,-30.572414,-63.306046,-51.890118,2.9708409,12.511153,5188,0.001735737,0.00079351
