id,smiles,ECR_1DB1,ECR_3KPZ
VDRML12868,O(CC1(NC(=O)c2[nH]c(cc2)C(CC)(C)c2ccc(OCC(O)C(C)C)cc2C)CC1)c1ccccc1,2.84E-57,1.48E-191
VDRML20088,O(CC(O)C(C)(C)C)c1ccc(cc1C)CCC(CC)c1cc(ccc1)CCC(C(CO)C)CO,3.79E-14,4.41E-72
VDRML16788,O(CC(O)CC)c1ccc(N(C)c2n(CC)c(c3c2CC3)C(=O)NC(C(C(C)C)C)C=O)cc1C,4.25E-58,1.17E-61
VDRML719,O(CC(O)C(C)(C)C)c1ccc(cc1C)C(CC)(COC(O)CO)c1cc(C)c(cc1)C,1.36E-121,3.64E-153
VDRML5460,Oc1cccc(C)c1-c1c2c(c(-c3c(cccc3)C2=O)c(O)c1)C,3.65E-192,2.40E-107
VDRML9486,FC(F)(F)C(O)(C(CCC(CC)(c1cc(CO)c(cc1)CO)c1cc(OC)ccc1)C)C(F)(F)F,1e-323,1.62E-303
VDRML3247,FC(F)(F)C(O)(C(O)c1cc(CC(C=C)c2ccccc2)c(cc1OC)C)C(F)(F)F,5.73E-19,3.87E-60
VDRML2692,FC(C(O)(O)C)(COc1cc(ccc1CCC)CC=C(CC)c1cc(OCC)ccc1)C,1.59E-104,4.91E-230
VDRML20515,ClC(S(=O)c1nc(OC)ccc1NC(=O)c1cc(OC)ccc1)CCl,0,5.29E-65
VDRML4255,OC1(NC(=O)c2ccccc2)C(=O)C(O)=C2C(=C2)C1=O,0,2.77E-163
VDRML8393,Clc1c(C)c(ncc1N(C)C)CCC(C)=C=C(CCc1ccc(N2CC2)cc1)C,3.74E-86,1.54E-52
VDRML7510,Oc1c(cc(cc1C)C)-c1nc(-c2ccccc2CC(O)(CC)C)c(cc1)C,0,0
VDRML17183,Oc1c2CC(CC(C3C(=C3)c2ccc1)C(C)C)C=1C(=O)C=1C,0,2.57E-96
VDRML22965,FC(F)(F)C(O)(C(O)CC(CC)(c1cc(C)c(cc1)CO)c1cc(C)c(OC)cc1)C(F)(F)F,0,0
VDRML16561,FC(C=C(CC)c1cc(OCOCc2cc(CO)c(cc2)CO)ccc1)(CO)C,3.10E-204,4.54E-238
VDRML19345,FC(F)(F)C(O)(C(O)CCCC(CC)c1cc(ccc1)CCc1cc(C)c(OCO)cc1)C(F)(F)F,4.23E-17,2.32E-250
VDRML15482,O1CC(O)C(CCc2cc(ccc12)C(CC)(CC)c1cc(CO)c(OC(CC)CO)cc1)(C)C,3.70E-120,1.51E-123
VDRML17233,Clc1c(C2CCCC2)c(Cl)c(Cl)c(Cl)c1C#N,4.43E-267,1.64E-116
VDRML16450,o1cc(N=C2C3=C(NC2=O)C=C3)cc1C(=CCCC(=O)N)C,1.73E-96,9.73E-185
VDRML13526,Clc1cc(ccc1OCC(O)C(C)C)C(CC)(CC)C(N(CC(=O)Nc1ccc(OCC)cc1)CC)=CC,1.15E-132,5.44E-76
VDRML18928,Clc1c(CC(CCC(C)(C)C2CC(=C2)C(=O)NCCN(C(C)C)C)CO)c(ccc1C)C,5.68E-54,8.92E-74
VDRML16114,OC(CC(CC(C)C1CCC2C1(CCCC2CC(=O)c1ccccc1)C)C)(C)C,1.58E-24,9.55E-23
VDRML14181,O(C)c1cc(ccc1)C=1NC=1CCC1(CC1(CC(C)C)C)C,3.22E-144,1.90E-133
VDRML23129,Oc1c2c(ccc1)C(=O)C(=O)C=C(C)C2=CC1C=CC=C1C,3.09E-244,7.43E-42
VDRML4838,Clc1c(C(C)(C)c2ncc(cc2)CNC)c(Cl)c(Cl)c(Cl)c1C,4.79E-143,6.24E-129
VDRML8817,O(CCO)c1c(cccc1C)C(CC)(CC)c1cc(C)c(OCC(=O)C(C)(C)C)cc1,4.99E-236,2.52E-243
VDRML9687,FC(OCc1cc(CO)c(cc1)CC(O)CC)(C(O)COc1cc(ccc1)C(CC)=CC)C,9.23E-87,3.42E-206
VDRML15434,O(C)c1ccc(cc1)CC=CC=1C=C(C)C=1C(OCC)=O,2.87E-215,1.48E-114
VDRML5198,FC(F)(F)C(=Nc1ccc(cc1)-c1oc2c(ccc(N(C)C)c2)c1C)C(F)F,1.12E-05,0.001356856
VDRML6851,FC(C(O)COCc1cc(ccc1CO)CCOc1cc(ccc1)C(CC)CC)(C)C,1.39E-129,1.60E-106
VDRML14986,S=C(NC(=N)c1cc(OC)ccc1)c1ncccc1,2.09E-247,1.45E-67
VDRML8037,OC1(NC(=O)c2ccccc2)C(=O)C(=C=C=O)C1=O,0,2.53E-167
VDRML18004,O(C)c1ncc(NC(O)(Nc2cc(n(c2)C)C(=O)N2CCN(CC2)C(CC)C)C)cc1,2.10E-55,2.82E-15
VDRML15466,O(C)c1ccc(cc1)CC=1c2ccc(C(=O)C=1C(OCC)=O)c(COC)c2O,8.56E-174,0
VDRML10640,O(Cc1cc(CCC)c(cc1)C1=CCCC=C1CC)c1cc(CC)c(cc1)CO,0,7.48E-122
VDRML19119,OC=1c2c(cc(NC(=O)C(C)(C)C)cc2)C(=O)C=1CNCCNCC,1.66E-120,4.95E-117
VDRML14132,O(CC(O)C(C)(C)C)c1ccc(cc1C)C(C(C)C)(C(NC(C(CC)C)C(O)=O)=C)C,6.06E-118,8.05E-150
VDRML18464,O=C1C(=CC)C(=O)c2c(ccc(c2)-c2ccccc2)C1=O,1.44E-66,1.44E-25
VDRML21618,ClC1=C(N(S(=O)(=O)c2ccccc2)C)C(=CC1=O)c1ccc(S(=O)(=O)c2ccccc2)cc1,6.29E-287,1.03E-91
VDRML12921,OC1(NC(=O)c2ccccc2)C(=O)c2c(cc(cc2O)C)C1=O,3.88E-255,2.04E-161
VDRML2404,FC(F)(F)C1(OCCC(=NC(=C1)c1cc(C)c(O)cc1)c1cc(OC)ccc1)C(F)(F)F,0,6.63E-75
VDRML3251,FC(F)(F)C(C(C)c1cc(C(C=C)c2ccccc2)c(C)c(C)c1OC)C(F)(F)F,4.89E-35,7.53E-47
VDRML5387,O1c2c(C1)c(ccc2Oc1cc(-c2ccc(cc2CCC)C(CC)CC)c(cc1)CC)CO,3.32E-272,5.20E-252
VDRML20467,O1C(=COC)C(=O)C=C1C(=O)C=Cc1ccccc1,7.94E-261,1.31E-66
VDRML12980,Clc1ccc(cc1)COCC(OC(OC)(C(NCC)=CC=CC(=O)Nc1ccc(OCC)cc1)C)C(C)(C)C,8.37E-204,2.44E-191
VDRML20530,OC1(NC(=O)c2ccccc2)C(=O)C(C=C1O)C,0,1.34E-153
VDRML12634,OC1(CC(=O)CN(C1)CCNC(=O)c1[nH]c(cc1)C(CC)(C)c1ccccc1)CC(C)C,3.22E-144,1.87E-165
VDRML11090,FC(O)(Cc1cc(CO)c(cc1)CC(CC)C)C(O)COc1cc(ccc1)C(CC)CC,1.40E-131,1.10E-114
VDRML19210,FC(O)(CCc1cc(ccc1CO)CC=C(CC)c1cc(ccc1)CCC)C,5.77E-292,1.05E-212
VDRML8180,FC(CCOc1ccc(cc1CO)CCc1cc(ccc1)C(C(OC(CC)C)C)CC)(C)C,1.73E-98,2.37E-64
VDRML21799,Clc1c2cc3c(nc2n(c1NS(=O)(=O)c1ccccc1)-c1cc(S(=O)(=O)CCCCC)ccc1)cccc3,5.87E-299,3.73E-123
VDRML22720,O=C1C=CC(=CC=C1CO)c1ccccc1,1.56E-173,8.06E-112
VDRML22020,O=C1c2c(ccc(NC(=O)C(C)(C)C)c2)C(C(O)C)=C1CO,2.38E-221,1.46E-186
VDRML21816,Clc1cc(ccc1C)CCCc1ccc(-n2c3nc4c(cc3c(Cl)c2NC#N)cccc4)cc1,1.97E-148,6.02E-115
VDRML5450,Oc1c(CC(O)(Cc2c(cccc2C)-c2c(cccc2O)C)C)c(ccc1C)C,2.20E-229,0
VDRML13678,Clc1c2n(CCN(C2)c2ccc(cc2)C)c(C(CC)(CC)c2ccc(cc2)C)c1C#N,3.01E-79,1.30E-65
VDRML3340,Clc1ccc(cc1)CCOc1nc(C(=O)NCCC)c(cn1)CC=C(C(F)(F)F)C(F)(F)F,1.70E-246,0
VDRML8612,OC1=C2C(=CC2=O)C(=CC=C1)C(=O)C=CCCC,1.41E-211,3.27E-73
VDRML10836,O=C1c2c(ccc(NC(=O)C(C)(C)C)c2)C(=O)C1=CN,5.38E-265,5.13E-53
VDRML14852,ClC(C(=O)Nc1ccc(OC)nc1)=C(S(=O)CO)NC(C(C)C)(C)C,0,1.41E-172
VDRML19347,FC(F)(F)C(C(O)CCCC(CC)(c1cc(C)c(OCO)cc1)c1cc(ccc1)CC)(C(F)(F)F)C,0,7.6e-322
VDRML8017,OC1(NNCC2(NC(=O)c3ccccc3)CC2)c2c(cccc2)C1=O,1.84E-160,4.1242713e-317
VDRML21739,S(=O)(=O)(c1ccccc1C)C1=CC(=O)c2c(-c3c1c(cc1c3cccc1)C)cccc2O,0,6.13E-06
VDRML20729,S(=O)(=O)(NC=1NC(=O)C(=Nc2ccc(N3CC3)cc2)C=1C(=O)c1ccc(cc1)C)c1cc(ccc1)C(=O)N,1.29E-294,1.70E-52
VDRML19817,Clc1ccc(S(=O)c2cc3cc(C(=O)NCCC)c(nc3nc2)CCC)cc1,0,0
VDRML21845,Clc1c(C#Cc2ccccc2C=C)c(Cl)c(Cl)c(C#N)c1Cl,1.76E-103,1.42E-60
VDRML7276,ClC(C(=O)C([Si](Cc1ccc(OC)cc1)(Cc1ccc(OC)nc1)CC)C)(C)C,1.91E-212,2.45E-231
VDRML23239,Clc1cc2c(cc1)C(O)=C(C=1C3=C(N=CC3)C=1C#N)C2=O,1.73E-290,2.53E-12
VDRML13677,Clc1c2n(CCN(C2)c2ccc(cc2)C)c(C(CC)(CC)c2ccc(cc2)CCl)c1C#N,6.20E-49,5.87E-28
VDRML19381,FC(F)(F)C(CCCC(CC)(c1cc(C)c(OCO)cc1)c1cc(OCC)c(cc1)C)C(F)(F)F,0,6.96E-210
VDRML6966,O(C)c1ncc(cc1)CCc1ccc(Nc2ccc(C(CC)C)c(CO)c2CCC)cc1,1.27E-287,9.61E-296
VDRML21412,O1CC=CC=C2C(=C1)C(=O)c1c2cc(NC(=O)C(C)(C)C)cc1,6.57E-149,6.31E-56
VDRML10819,O=C1c2c(cc(NCCCCCCC)cc2)C(C)=C1NC(=O)C(C)(C)C,4.23E-95,4.76E-102
VDRML3769,O(C)c1ccc(cc1)CC1=C(CCOC)C(=O)c2c(cccc2)C(CC)=C1C(OCC)=O,0,0
VDRML15006,S(=O)(Cc1ccc(OC)cc1)C(C(=O)Nc1ccc(OC)nc1)=C=C=C=C,3.95E-184,6.67E-116
VDRML8300,Clc1c(C)c(-c2cc(ccc2Cl)-c2c3c(c(cc2)C)C3=O)c(cc1C)C,1.40E-14,2.06E-09
VDRML20375,OC=1c2c(cccc2)C(=O)C=1c1nc2=c1cc(cccc2)C(O)=CC,5.64E-167,5.67E-208
VDRML19160,O1CC(C1)(C(C(CCCc1cc(ccc1)CO)C)=C(C(O)C)CC)CCCC(C)C,5.79E-100,9.96E-78
VDRML2591,Oc1cc2-c3c(cc(cc3)C(O)(C)C)C(CCc2cc1)C(CCCc1cc(CO)c(cc1)CO)C,1.92E-253,0
VDRML18283,FC(F)(F)C(O)(C=CCC(CC)(c1cc(C)c(OCC)cc1)c1cc(OC)ccc1)C(F)(F)F,2.54E-246,1.20E-189
VDRML10263,FC(F)(F)C(O)(C(CC)C)CCc1ccc(cc1CO)CCc1cc(ccc1)C(CC)=CC,1.94E-102,1.14E-90
VDRML4837,Clc1c(C(C)(C)c2ncc(cc2)CNC)c(Cl)c(Cl)c(Cl)c1CC,4.70E-174,1.65E-157
VDRML23715,O=C1C=2C(=CCCC=2)C(=O)c2c(ccc(NC(=O)C(C)(C)C)c2)C1=O,2.18E-109,1.54E-52
VDRML21063,O(C)c1ccc(cc1)CCC(=O)c1ccccc1C(=O)CCCOC=O,8.20E-196,3.95E-68
VDRML5195,FC(F)(F)C(=Cc1c2c(oc1-c1ccc(cc1)C)cc(N(C)C)cc2)C(F)(F)F,1.11E-118,1.90E-95
VDRML9188,FC(F)Oc1ccc(cc1C)C(CCCC(O)C(C)(C)C)(CC)c1cc(CO)c(O)cc1,3.04E-277,1.109560422527e-312
VDRML3500,FC(F)(F)C(O)(C=C(Cc1ccc(OC)cc1)C=C(Nc1ccc(OC)nc1)CC=O)C(F)F,2.12E-21,1.74E-99
VDRML8133,ClC[Si](C)(c1ccc(cc1)C=CC(=O)C(C)(C)C)c1ccc(cc1)C,5.78E-61,5.58E-47
VDRML1321,FC(Cc1ccc(cc1CO)COCCCCOc1cc(ccc1)C(CC)=CC)(C)C,2.39E-184,9.89E-230
VDRML11975,O(C)C=1C(=O)C(=CC=1OCCCCCCC)C(C=C)c1ccccc1,7.45E-159,4.03E-269
VDRML22895,O(CC=1CC(C=1)C)c1cc(-c2ccc(cc2CCC)C(O)(CCO)CC)c(cc1)CC,2.26E-45,8.42E-90
VDRML21741,S(=O)(=O)(c1ccccc1C)C=1C2=C(c3c(C(=O)C=1)c(O)ccc3)c1c(cccc1)C2=C,0,5.02E-06
VDRML17395,Oc1c2c(ccc1)C(=O)C(=CCC2=O)C,0,3.13E-17
VDRML13429,Clc1cc(ccc1CCC)C(CC)(CC)c1n(C#N)c(CN)c(c1)CCCCCC,2.82E-93,3.96E-69
VDRML6738,FC(O)(C(C)C)COc1ccc(cc1CO)CCOc1cc(ccc1CCCCO)C(CC)=CC,4.32E-103,6.20E-49
VDRML8801,[SiH](N(C=Cc1oc(cc1)C)C)(C=Nc1ccc(OCC)cc1)C,1.18E-64,3.26E-110
VDRML21750,Oc1c2c(C3=C(C(=CC2=O)C)C(=O)c2c3cc-3c(-c4c-3cccc4)c2)ccc1,1.17E-61,4.10E-05
VDRML3494,FC(F)(F)C(O)(C=C(C(=CC)c1ccc(OC)cc1)Cc1cc(C=O)c(cc1)CO)C(F)(F)F,0,1.26E-205
VDRML11171,FC(F)(F)c1ccc(cc1OCC(CO)c1ccccc1C)C(CCC(O)C(F)(F)F)CC,9.73E-185,4.01E-267
VDRML5998,FC(Cc1ccc(OCCC)cc1)(C(O)CCC=C(CC)c1cc(CO)c(cc1)CO)C,1.86E-125,2.60E-61
VDRML5412,o1c2c(oc(ccc1C=Nc1ccc(N(C)C)cc1)C)c(ccc2O)C,1.695e-321,4.76E-102
VDRML1754,O1CCN(CC1)CCCC(O)(CC)c1cc(C)c(OCCc2cc(C)c(OCC(O)C(O)(C)c3ccccc3)cc2)cc1,2.07E-11,4.00E-73
VDRML13532,Clc1c(C(O)C)c(-c2cc(NC(=O)CN(C(C)C)C(C(CC)CC)=C)ccc2OCC)c(cc1O)C,0,0
VDRML3183,Clc1ccc(S(=O)c2ccc(cc2)C(NCO)CC(=O)NCCC)cc1,1.13E-242,0
VDRML3597,O(C)c1ccc(cc1)CC=1C(=O)C2=C(C=1C(OCC)=O)C2O,2.84E-211,6.78E-277
VDRML21966,Oc1c2c(CC(=C)C(=CC2=O)C)ccc1,0,2.28E-11
VDRML8486,ClC(CCCC1=CC2=C(CC1C)C2=O)CCCCCC(Cl)CCCCCC,6.87E-50,7.42E-80
VDRML1642,FC(F)(F)C(O)CCCC(CC)(c1cc(C)c(OCC(F)F)cc1)c1ccc(OCC)cc1,7.72E-250,7.83E-217
VDRML13679,Clc1c2n(CCN(C2)c2ccc(cc2)C)c(C(CC)(C)c2ccc(cc2)C)c1C#N,2.44E-36,4.54E-122
VDRML5070,Clc1c(cc(OC)cc1Cl)CCc1ccc(OC(CC)=C=N)cc1Cl,9.73E-146,8.37E-204
VDRML19651,O(C)c1ccc(cc1)CC=1C2=C(C=CC2C)c2c(cccc2)C(=O)C=1C(OCC)=O,0,2.87E-177
VDRML16984,O=C1C(=O)c2cc(NC(=O)C(C)(C)C)ccc2Cc2c(cccc2)C1=O,1.80E-35,2.30E-13
VDRML3911,O(C(C(CC)(CC)c1ccc(OCC(O)C(C)C)cc1)(CCO)CO)c1ccccc1,1.07E-176,1.65E-155
VDRML4893,OC1c2c(cc(NC(=O)C(C)(C)C)cc2)-c2c(cccc2)C(=O)C1=CO,8.62E-254,8.52E-56
VDRML10228,O=C1C=C(C(C=C)c2ccccc2)C1=C(C=COC)C,1.66E-158,6.62E-152
VDRML8651,ClC=1C(=C)C=1C(O)CCCCCC(CCCCC(CCCCl)C)C,3.25E-70,2.90E-65
VDRML972,[Si](CC)(CC)(C)c1cc(COC)c(OCc2cc(C)c(OCC(=O)C3OC3)cc2)cc1,4.82E-145,1.29E-215
VDRML23307,O=C1C=2C(=CC=CCC=2)C(=O)c2c1cc(NC(=O)C(C)(C)C)cc2,5.68E-54,2.29E-50
VDRML18413,OC1C(=O)C2=C(C(C)C2CC(=O)NCC)C(=CC1=O)c1ccccc1,0,7.41E-234
VDRML19103,OC(CN(C(C(=O)NCCN(C(C)C)C)=C1c2c(cccc2)C(CC)C1CC)C)(C)C,4.11362357e-316,0
VDRML7057,O(C)c1ccc(cc1)CC1=C(C(OCC)=O)C(=CC1=O)c1ccccc1O,1.38E-204,1.80E-152
VDRML17260,O=C1c2c(cc(NC(C)=C)cc2)C(C)=C1C(=O)CCC(O)(C)C,3.43E-130,1.18E-144
VDRML17182,Oc1c2CC(CC(C3C(=C3)c2ccc1)C(CC)C)C1=CC1=O,2.33E-289,8.57E-97
VDRML13424,Clc1cc(ccc1CCC)C(CC)(CC)c1n(C#C)c(CNC)c(c1)CCCC1CCCC1,1.36E-80,4.05E-39
VDRML10110,O(C)c1ccn(c1)CCC=1C(=C(OCCCCCC)OCC)C=1C(OCC)=O,2.22E-271,7.15E-259
VDRML3916,O(C1(C(CC)(CC)c2ccc(OCC(=O)C(C)C)cc2C)C(O)(C)C1CC)c1ccccc1,2.45E-193,2.65E-207
VDRML6077,O(CC(O)C(C)(C)C)c1ccc(cc1C)CCCc1cc(-c2ccc(cc2CN2CCC2)C(O)(CC)CC)c(N)cc1,6.79E-07,5.62E-166
VDRML13747,O=C1c2c(-c3c(C=C1CCO)cc(NC(=O)C(C)(C)C)cc3)cccc2,3.75E-48,7.56E-87
VDRML15165,ClC(C(C=C(C(=O)Nc1ccc(OC)nc1)C)C)CCC(O)C,2.13E-217,2.03E-82
VDRML763,O(C(O)CCO)c1ccc(cc1OCC(O)C(C)(C)C)C(CC)(CC)c1cc(C)c(OCCCC)cc1,4.01E-74,6.29E-55
VDRML24365,O=C1C(=O)c2cc(NC(=O)C(C)(C)C)ccc2-c2c(c3-c2cc3)C1=O,2.17E-69,1.84E-43
VDRML15218,Clc1ccc(cc1)CCCC(CCCCC(N)(C)C)(C(=O)NCCC)C,8.67E-295,8.76E-299
VDRML11359,O1CCN(CC1)C(CCNC(=O)c1n(CCCC(O)C(C)(C)C)c(cc1)C(CC)(CC)c1ccc(O)cc1)C,1.29E-177,1.82E-195
VDRML12293,O(C)c1ccc(cc1)COC(=O)C=1C(=C(C)C(CC)(CC)C=1N(C)C)c1ccccc1C,0,0
VDRML22591,OC1=C2C(C=CC=C2)=C1NC1C(=O)c2c(cccc2)C1=O,1.80E-228,2.22E-194
VDRML14044,O(CC(NC(=O)c1n(CC)c(cc1)CC)C(C)(C)C)c1ccc(cc1C)C(C)(C)C,2.62E-26,3.58E-107
VDRML22148,Oc1cc(NOC)ccc1CC1=C(C(=O)CC)C(=O)c2c(cccc2)C1=O,3.84E-212,1.40E-170
VDRML17308,ClC=1C(=C(CCCCCCCCCCO)CCCC)C(=O)C=1Cl,1.00E-117,1.54E-91
VDRML22772,OC1(NC(=O)c2ccccc2)C(=O)C=CC=C=C1O,0,1.10E-153
VDRML22155,O(C)c1cc(NC(=O)C(C)C)ccc1C1=CC(=O)c2c(cccc2)C1=O,3.00E-233,1.98E-72
VDRML15157,ClC(C(C(CCCC(O)C)C)CC)(CC(Nc1ccc(OC)nc1)=C)CC,1.53E-281,1.18E-105
VDRML12320,O(C)c1ccc(cc1)CC=1C2=C(C2)c2c(cccc2)C(=O)C=1C(OCC)=O,4.01E-306,5.68E-209
VDRML7506,OCc1cc(Cc2nc(-c3ccccc3CC(O)(CC)C)c(cc2)C)c(cc1C)C,0,0
VDRML21804,Clc1c2cc3c(nc2n(c1N[SH]=[CH2])-c1cc(S(=O)(=O)CCCc2ccccc2)ccc1)cccc3,7.50E-84,2.02E-195
VDRML22536,O=C1Nc2c(cc3c(c2)C3N)C1=Nc1ccc(cc1)C(=O)N,8.21E-158,7.34E-153
VDRML4361,c12c(-c3c(ccc(c3)-c3ccccc3)C1(C)C)ccc(C(C)C)c2C,1.25E-11,1.54E-13
VDRML7132,ClC(C(C(=O)CC1OC1CC(=O)Nc1ccc(OC)nc1)C)CCC(O)C,1.60E-67,3.76E-126
VDRML10800,O1c2c(ccc(NOCC(CCCCCCCCC(C)(C)C)C)c2)C(=O)C(Cn2cccc2)C1O,1.01E-05,3.45E-55
VDRML3715,Clc1ccc(cc1)-c1ccc(cc1)-c1ccc(S(=O)CCCC(=O)NCCC)cc1,2.42E-304,2.07E-166
VDRML3727,Clc1ccc(S(=O)c2ccc(cc2)C=2N=C(C(=O)NCCC)C=2CNC)cc1,1.23E-160,4.09E-120
VDRML13029,FC(C(O)COc1ccc(cc1CO)COc1cc(ccc1)C(CC)=CC)(C)C,8.29E-123,6.82E-202
VDRML7517,OC1=C(C1=O)c1ccccc1-c1nc(ccc1CC)-c1cccc(C)c1O,1.65E-195,2.47E-157
VDRML11091,FC(O)(Cc1cc(CO)c(cc1)CC(CC)C)C(O)COc1cc(ccc1)C(CC)=CC,3.68E-157,4.02E-152
VDRML20896,OC1(NC(=O)c2ccccc2)C(=O)C(=CN)C1=O,1.05E-292,1.65E-157
VDRML18253,FC(F)(F)c1ccc(cc1CCC)C(CC(O)C(F)(C)C)(CC)c1cc(C)c(OCO)cc1,1.08E-264,0
VDRML20606,S(=O)(=O)(c1c2c(n(c1N[SH]=[CH2])C1CCCCC1)cc1c(c2)cccc1)c1ccc(cc1)-c1ccccc1,5.28E-258,5.28E-258
VDRML15496,FC(O)(C(C(Cc1ccc(cc1CO)CCCCc1cc(ccc1)C(CC)=CC)C)C)C,8.05E-73,2.46E-156
VDRML13681,ClC1=C(C)C(C)(C(N2CCN(CC2)c2ccc(cc2)C)=C1C#N)c1ccccc1,4.96E-79,1.21E-113
VDRML3181,Clc1ccc(S(=O)c2ccc(OCNC(=O)CCNCCC)cc2)cc1,1.14E-208,2.49E-277
VDRML13275,Clc1c(Cl)c(n(C2C(N(C2=O)C2CN(C2)CCCCC)C(C)C)c1C)C,6.15269e-317,7.75E-213
VDRML19007,OC(CC)(CC)c1ccc(cc1C)C(CC)(CC)c1cc(n(c1)C)C(=O)NCCN(CC)CC,1.59E-103,8.22E-81
VDRML9519,n12nncc1C(=CC)C(CCCC2)C1C2CCC(C(CCCCC)C)C2(CCC1)C,1.33E-74,1.13E-87
VDRML3274,O(C)C=1C(=O)C(=CC(C)C=1O)C(C=C)c1ccccc1,0,1.20E-264
VDRML8647,ClC=1C(C=1C(O)CC)=C1C2CCC(C(CCCO)C)C2(CCC1)C,4.44E-36,2.78E-48
VDRML17476,OC(C(C)C)C1=CC1=C1C(CCCCCCCNC(=O)C(C)(C)C)C(C)C1=C,4.84E-31,4.54E-06
VDRML8748,Clc1c(-c2cc(C)c(OC(=O)COC)c(c2)C)c([SiH](C)C)cc(C)c1OCCC,2.32E-172,3.14E-96
VDRML5451,Oc1c(CC(Cc2c(cccc2C)-c2c(cccc2O)C)C)c(ccc1C)C,2.78E-203,4.86E-187
VDRML15162,ClC(C(C(C(=CC)C(=O)Nc1ccc(OC)nc1)C)C)CCC(O)C,7.30E-267,2.38E-143
VDRML22830,FC(OCc1cc(CO)c(cc1)COC(C)C)(C(O)(COc1cc(ccc1)C(CC)=CC)C)C,3.37E-161,1.45E-299
VDRML4889,OC1(CO)C(c2c(cc(NC(=O)C(C)(C)C)cc2)-c2c(cccc2)C1=O)(C)C,9.74E-108,8.01E-71
VDRML20386,OC=1c2c(cccc2)C(=O)C=1c1nc2-c1cc(N1CC=C1)cccc2,7.89E-220,9.29E-12
VDRML10841,O=C1c2c(ccc(NC(=O)C(C)(C)C)c2)C(=O)C1=CC=O,2.96E-266,1.01E-42
VDRML12315,O(C)C=1C(Cc2ccc(OC)cc2)=C(C(OCC)=O)C(c2c(cccc2)C=1O)=C,0,0
VDRML10159,O(C)c1ccc(cc1)CC1=C(C(OCC)=O)C(=O)C=2C(=C1CCO)C(O)C=2,9.21E-125,0
VDRML17313,ClC=1C(=C(CCCCCCO)CCCCO)C(=O)C=1Cl,0,1.12E-82
VDRML6284,FC(O)(CCc1cc(CO)c(cc1)CCC)CCc1cc(ccc1)C(CC)=CC,5.04E-85,2.68E-111
VDRML3216,O(C)c1ccc(cc1)CC=1C(O)=C2CC=C(C=1C(OCC)=O)C2=O,1.85E-200,1.44E-180
VDRML1595,FC(F)(C(O)(C(=O)CC(CC)(c1cc(C)c(cc1)C)c1cc(C)c(OCC(O)O)cc1)C(F)(F)F)C,2.11E-251,0
VDRML9091,FC(F)(O)C(C=C(CC)c1cc(ccc1)CCc1ccc(cc1CO)CC)CF,2.67E-71,1.36E-121
VDRML24216,Clc1c(C#N)c(C(=O)C)c(O)c(Cl)c1Cl,0,0
VDRML2561,O(C)c1cc(ccc1)C=1NC(C=CC=C(N=1)c1cccc(C)c1C)=C,2.13E-138,1.52E-280
VDRML8606,OC1=C2C(=CC2=O)C(=CC=C1)CC(=O)C1CC(C1)C,4.69E-173,8.64E-255
VDRML2326,FC(F)(F)C(O)CCC(CC)(c1cc(C)c(cc1)CO)c1cc(C)c(OCC(F)F)cc1,4.27E-214,7.45E-275
VDRML20051,S(=O)(C(Cc1ccc(OC)cc1)=C(C(=O)Nc1ccc(OC)nc1)C)C(O)=C,9.50E-137,1.66E-82
VDRML15084,O(C)c1ccc(cc1)CC=1C(=O)C2=C(C=C(C=CC=C2)CC=O)C=1C(OCC)=O,0,0
VDRML15260,O(C)c1ccc(cc1)CC1=C(C)C(=O)C(O)=C1C(OCC)=O,3.61E-304,2.25E-237
VDRML4418,OC=1c2c(cccc2)C(=O)C=1c1ncc(nc1O)C1=CC1=C,1.08E-148,1.97E-70
VDRML4235,FC(F)(F)C(C(C)c1c2c(cc(OC)c1)C(=O)C2(O)NC(=C)c1ccccc1)(C(F)(F)F)C,0,1.54E-285
VDRML20046,O(C)c1ccc(cc1)CC(=C(C(=O)c1ccc(OC)nc1)C)C(OC)=O,1.63E-152,5.07E-165
VDRML22019,O=C1c2c(ccc(NC(=O)C(C)(C)C)c2)C(CO)=C1CO,1.72E-249,1.35E-234
VDRML19600,Clc1cc(NC(=O)C=C)c(S(=O)c2ccc(OC)cc2)nc1OC,0,2.01E-39
VDRML4419,OC=1c2c(cccc2)C(=O)C=1c1nc2C=C3C(=C3)c2nc1O,7.39E-233,4.86E-71
VDRML24432,Oc1c2c(ccc1)C(=O)C(C)=C(C=C2C)C,0,6.16E-08
VDRML3199,O(CC(O)C(C)C)c1ccc(cc1Cc1ccc(OC(CCO)CO)cc1)C(CC)CC,5.98E-151,8.66E-256
VDRML12380,O(C(CCC)C)c1cc(ccc1)C(Cc1cc(CO)c(cc1)CCC(O)C(C)(C)C)(CC)CC,3.10E-52,2.68E-111
VDRML13716,O(CC)c1ccc(NC(=O)C(Cc2n(ccc2)CC)(C)C)cc1-c1cc(C)c(OCC(=O)C(C)(C)C)cc1,9.79E-110,9.05E-118
VDRML13542,Clc1c(C(O)C)c(-c2cc3c(cc2OCCN(C(C)C)C(C)C)C3=O)c(cc1O)C,0,0
VDRML13098,FCC(O)(Cc1c2c(ccc(c2)COc2cc(CO)c(cc2)CO)c(cc1)CC)CC,3.55E-298,0
