id,smiles,ds_CHEMPLP_1DB1,ds_CHEMPLP_3KPZ,ds_london_1DB1,ds_london_3KPZ,ds_ASE_1DB1,ds_ASE_3KPZ,ds_AHB_1DB1,ds_AHB_3KPZ,ds_AdG_1DB1,ds_AdG_3KPZ
C40197076,s1cccc1C(=O)NCc1[nH+]c2c(n1CCCCOc1ccc(cc1)[C@@H](CC)C)cccc2,-117.049,-15.8217,-11.585997,-12.235451,-32.607491,-32.097916,-82.639359,-117.81337,-5.4953451,-5.6093755
C15078647,S(CC(=O)N[C@H]1CCCc2n(ncc12)-c1ccc(F)cc1F)c1nncn1C,-101.939,-15.8874,-11.584443,-12.171247,-29.006317,-26.607594,-106.10777,-119.29124,-7.9375577,-7.9412899
C60178631,S(=O)(=O)(N[C@@H](Cc1ccccc1)C(=O)N\N=C/c1ccc(OCCCC)cc1)c1ccc(cc1)C,-119.575,-14.2585,-11.584269,-12.512897,-30.029076,-30.173422,-76.220062,-99.363205,-0.68933463,-3.1391475
C09884440,S(=O)(=O)(NCCC(=O)N[C@H](c1ccc(cc1)C)c1ccccc1)c1ccccc1C(F)(F)F,-106.8,-15.6411,-11.581099,-12.384715,-26.951632,-27.506556,-91.45005,-104.62366,-4.7058244,-7.6606979
C20584729,s1c(nnc1\N=C(/[O-])\c1ccccc1SCCCC)[C@@H]1CC(=O)N(C1)c1ccccc1,-106.029,-17.3086,-11.579177,-11.291842,-29.051353,-26.968157,-77.573776,-85.490753,-2.0766814,-2.1616015
C71980676,FC(F)(F)c1ccccc1C(=O)N1[C@@H](COC12CC[NH+](CC2)Cc1ccccc1)C(=O)[O-],-91.549,-9.24072,-11.577716,-12.582151,-28.700478,-26.933754,-110.75605,-122.42164,-8.912735,-8.7686501
C21235230,Brc1cc([C@@H]2Nc3c(NC4=C2C(=O)C[C@@H](C4)c2ccc(OCCC)cc2)cccc3)c(F)cc1,-94.5368,-18.6518,-11.57684,-11.280124,-29.960299,-27.717932,-79.423409,-82.370628,-0.93672174,-3.3359962
C98001166,O(CCCCCCCC)c1ccc(OCC(=O)N\N=C\c2c3c(ccc2O)cccc3)cc1,-120.444,-18.5945,-11.574537,-11.025306,-30.990034,-30.569723,-79.062187,-79.520218,-1.6025184,1.0865338
C14650273,Brc1cc(C(=O)NC(=S)NNC(=O)CCc2ccccc2)c(OCCCC)cc1,-97.8322,-18.1749,-11.573421,-11.962127,-25.931293,-24.451363,-92.908211,-99.416763,-3.1940036,-3.3755188
C63502776,O=C(NCCC=1C[NH+]=C2C=1C=CC=C2)C1CCN(CC1)[C@H]1Nc2c(N1Cc1ccccc1C)cccc2,-118.041,-14.2527,-11.573059,-11.415155,-30.36183,-28.907576,-87.710686,-97.407158,-0.94254106,0.55676436
C20425064,S(CCC(=O)Nc1cc(ccc1)C)c1nnc(N\N=C\c2oc(OCc3ccc(F)cc3)cc2)[n-]1,-113.803,-16.6966,-11.571358,-11.131327,-27.91906,-27.778282,-70.089706,-89.50782,-1.4144033,4.0227513
C39327028,s1c2NC(C)=C(C(OC)=O)[C@@H](c2c(N)c1C(=O)C12CC3CC(C1)CC(C2)C3)c1ccc(cc1)C(OC)=O,-66.7434,-19.2676,-11.570183,-11.633297,-31.574644,-29.909893,-86.462067,-96.749596,-0.9846338,-0.97406632
C00865564,Brc1ccc(cc1)C[C@@H](Cc1[nH]c2c(n1)cccc2)c1[nH]c2c(n1)cccc2,-94.9129,-17.9145,-11.569668,-11.554233,-25.397703,-24.375206,-92.055923,-105.32562,-6.9854498,-6.6089935
C97782846,Brc1cc(Cl)c(cc1)C[C@@H](NN)c1cccc(Cl)c1Cl,-89.1972,-18.5949,-11.569525,-11.118622,-20.923462,-19.960478,-81.67569,-90.148514,-7.6943059,-7.829421
C54545975,S=C1N(C=NN1CN1CCC(CC1)C(=O)NCc1ccc(F)cc1)C1CC1,-102.168,-14.4089,-11.561949,-11.44266,-32.014847,-31.925098,-100.68327,-109.00424,-7.1036863,-7.3070054
C36522477,Oc1ccc(cc1)[C@@H](N(C(=O)CC)CCCCCC)C(=O)NC(CC(C)(C)C)(C)C,-97.9729,-13.7787,-11.558664,-11.548217,-32.806499,-29.321339,-92.764847,-95.91404,-2.8264699,-1.1375827
C18597286,Brc1ccc(cc1)-c1[nH]c(S[C@H](C(=O)Nc2c(F)cccc2F)C)nc1,-94.4439,-16.4396,-11.554094,-11.705613,-23.387873,-22.885086,-90.071198,-106.19019,-7.757741,-7.3911009
C12502489,Clc1c2c(sc1C(=O)NC(=S)NNC(=O)COc1ccc(Cl)cc1Cl)cccc2,-94.8341,-18.6826,-11.552738,-12.636719,-25.701422,-23.9555,-86.518044,-113.40184,-4.179563,-3.7289572
C15775706,Brc1cc(ccc1)C1=NN([C@@H](C1)c1ccc(Br)cc1)c1ccc(cc1)\C=N\N,-71.3911,-19.3191,-11.549877,-11.268654,-23.909143,-23.217278,-79.476135,-86.00882,-4.1033759,-4.2999487
C22824932,Ic1cc(C(=O)NC(=S)Nc2ccc([NH+](CC)CC)cc2C)c(Cl)cc1,-80.5458,-11.4605,-11.549613,-11.032886,-23.939188,-22.499218,-70.789017,-100.01917,-3.6073768,-3.1066608
C36613173,Brc1cc(cc(OCC)c1O)\C=C/1\SC(=S)N(CCCCCC(=O)[O-])C\1=O,-90.2437,-9.76409,-11.546368,-11.460412,-22.370899,-20.7369,-109.47614,-117.96887,-3.9798937,-3.2244201
C23244106,S(Cc1cc2c(cc1)cccc2)c1nc(cc([O-])n1)CC(=O)NCCc1ccccc1,-114.672,-13.8531,-11.545264,-13.025298,-28.731159,-29.000553,-101.74308,-108.40639,-4.2545347,-5.3937473
C12153324,Clc1ccc(O[C@H](CO\N=C(\CCC)/C=2C(=O)C[C@H](CC=2[O-])[C@@H]2CCCSC2)C)cc1,-106.1,-14.4066,-11.545107,-12.403023,-31.875975,-31.498587,-88.296814,-102.8735,-4.6901531,-5.243567
C97703820,Brc1cc(ccc1F)C[C@@H](NN)c1cc(Br)ccc1Cl,-84.0356,-18.6032,-11.542694,-11.147949,-20.3318,-20.524513,-82.569832,-84.693459,-7.1788077,-7.7012119
C12502744,Brc1cc(ccc1OCC(=O)NNC(=S)NC(=O)C(c1ccccc1)c1ccccc1)C,-103.15,-16.3245,-11.541081,-10.956176,-24.676638,-23.98922,-79.245399,-94.480263,-1.6423911,-0.3361339
C59311542,Brc1cc(ccc1)CSc1ccccc1NC(=O)CSc1nc([nH]n1)N\N=C\C(C)C,-109.013,-13.2731,-11.539752,-11.507589,-26.140162,-25.537483,-99.644623,-112.73143,-3.9172947,-3.3322144
C82086766,O(C(C)C)C(=O)CN1c2c(N[C@@H]1CCCCc1[nH+]c3c(n1CC(OC(C)C)=O)cccc3)cccc2,-123.042,-12.8614,-11.539025,-11.174441,-29.245455,-29.651251,-84.315758,-99.033295,-1.376567,1.3958977
C06457452,ClC(COC(=O)c1sc2nc(ccc2c1N)-c1ccccc1)=C(Cl)Cl,-100.813,-19.7525,-11.537626,-11.233702,-25.552376,-24.258501,-97.618217,-97.449249,-8.4879761,-8.1316109
C38705618,O(CCCC)c1cc(ccc1)[C@@H]1N(CCCCC)C(=O)c2[nH]nc(c12)-c1c(cc(cc1O)C)C,-92.2852,-17.3339,-11.536932,-11.359955,-30.663528,-30.90217,-77.851624,-80.70607,-1.0940119,1.5193912
C35161658,OC(=O)[C@H]1CCCC[C@H]1C(=O)N1CC[C@@H]2[C@@H](CCCC2)C1,-84.3602,-18.8719,-11.533929,-10.557076,-27.836805,-27.943632,-94.31794,-97.886436,-7.2861428,-7.1716604
C59153559,Clc1ccccc1Cn1nc(C)c(\C=N\N=C(/[O-])\[C@@H](SCc2ccccc2)C)c1C,-105.042,-16.2631,-11.533337,-11.622959,-29.835562,-29.233143,-87.59285,-95.007408,-6.121799,-4.1509256
C97555212,S=C1NN=C(N1CC)C1CCN(CC1)C(=O)[C@H](N1C[C@H](O[C@H](C1)C)C)C(C)C,-94.0684,-16.9013,-11.530115,-11.100609,-29.199432,-27.783445,-102.19218,-105.69087,-3.6474931,-3.1977317
C57209333,O=C([O-])c1c2c([nH+]c3c1cccc3)/C(/C[C@H](C2)C)=C/c1ccc([NH+](CC)CC)cc1,-61.9607,-0.527666,-11.52984,-11.434639,-31.208395,-30.693829,-86.228165,-95.236145,-4.2186766,-3.8621421
C13566122,s1c2C[C@@H](CCc2c2c1[NH+]=C(N[C@H]2SCc1ccc(cc1)CC(=O)[O-])C1CC1)C(C)(C)C,-102.126,-16.2973,-11.528558,-11.583471,-27.783518,-26.936298,-89.190506,-99.42244,-5.684835,-5.5951447
C59484239,Clc1cc(Cl)cc(\C=N\Nc2sc(c(n2)-c2ccccc2)-c2ccccc2)c1O,-81.7052,-16.8829,-11.526802,-10.709002,-22.435453,-21.544495,-67.606743,-87.394432,-1.7800107,-2.668247
C68252845,O([C@H](C(=O)N1CCN(CC1)c1cc(ccc1)C)C)c1cc(ccc1)C=O,-101.905,-19.1944,-11.526608,-12.031973,-29.62989,-28.743324,-104.89866,-107.39905,-7.8723021,-8.2636986
C15827672,Brc1cc2sc(nc2cc1)NC(=O)CCCc1c2c([nH]c1)cccc2,-94.0847,-18.1714,-11.526173,-11.751668,-26.115017,-26.455469,-94.908348,-106.38918,-7.3470354,-7.4242954
C71753369,O=C(NCc1ncccc1)[C@@H]1CCCN(C1)C1CCN(CC1)Cc1cccnc1,-112.588,-16.9099,-11.523712,-11.909152,-32.643356,-31.719412,-102.26649,-115.75051,-6.7409816,-7.4563489
C09409273,O(CC)c1cc(ccc1OCCC(C)C)[C@H]1N(CCCC)C(=O)c2[nH]nc(c12)-c1ccccc1[O-],-78.9975,-18.052,-11.523445,-11.311332,-28.744059,-28.209488,-63.197819,-94.921089,-0.72602814,4.3262348
C02952920,ClC(Cl)(Cl)[C@@H](NC(=O)C(c1ccccc1)c1ccccc1)NC(=S)N1CCCCCC1,-100.674,-15.3135,-11.518961,-11.604957,-26.018034,-25.729555,-66.503731,-92.128738,-2.0338769,-3.7661581
C32126872,Brc1cc(C(=O)NC(=S)\N=C\2/Sc3c(N/2)c(Cl)c(Cl)cc3)c(Cl)cc1,-71.9635,-8.35144,-11.516902,-11.07098,-21.873297,-21.163986,-97.562096,-103.11774,-6.2099323,-6.2402463
C59602545,S=C(N[C@@H]1CC(C[C@H](C1)C)(C)C)N\N=C/c1cc(OCc2ccccc2)c(OC)cc1,-94.9985,-12.1567,-11.516025,-12.689992,-31.340492,-30.581423,-85.691277,-105.4341,-4.477006,-4.165381
C20584686,s1c(nnc1\N=C(/[O-])\c1ccccc1SCCCC)[C@@H]1CC(=O)N(C1)c1cc(ccc1)C,-102.752,-17.3146,-11.51584,-11.251433,-28.830942,-28.765505,-71.514694,-90.057587,-1.6694924,-0.37882298
C24541746,s1c(nnc1SCc1ccc(F)cc1)\N=C(/[O-])\c1ccccc1OC[C@H]1OCCC1,-99.5621,-15.9966,-11.515632,-11.803217,-25.667883,-24.650476,-85.782356,-102.78782,-2.2724717,-3.5780079
C34940876,Fc1ccc(cc1)C(=O)C=1[C@H](N(CCC[NH+](C)C)C(=O)C=1[O-])c1cc(OCC)c(OCCCCC)cc1,-92.15,-15.2998,-11.514992,-12.770927,-33.810493,-29.980381,-82.670639,-84.764282,-1.7846473,3.6071463
C36563254,FC(F)(F)c1ccc(cc1)[C@H](N(CCC)C(=O)\C=C\CCCCC)C(=O)NC(CC(C)(C)C)(C)C,-104.843,-14.1738,-11.513786,-9.9189167,-35.418388,-32.374878,-57.741108,-68.372566,-1.097424,7.0061402
C97706969,Brc1ccc(Br)cc1[C@@H](NN)Cc1c(cc(cc1C)C)C,-86.3573,-18.5721,-11.51338,-11.310545,-23.646311,-23.12286,-83.692474,-83.019836,-7.2383986,-7.4224143
C21230973,Brc1cc(ccc1C)[C@@H]1Nc2c(NC3=C1C(=O)C[C@@H](C3)c1ccc(N(C)C)cc1)cccc2,-86.6125,-18.6493,-11.512739,-11.397486,-29.201656,-30.483391,-78.39431,-81.895256,-2.4477928,0.070053577
C53535271,Brc1c(n(nc1C)CC[NH2+]CCS(=O)(=O)C)C,-86.5027,-18.3324,-11.511821,-10.521954,-21.749266,-20.900208,-84.827629,-88.019531,-4.27876,-4.7041211
C14703734,s1c(nnc1S[C@@H](C(=O)NC(c1ccccc1)c1ccccc1)C)NCCc1sccc1,-109.871,-11.8297,-11.508351,-12.067664,-25.949263,-27.290724,-85.715973,-104.71809,-1.0207455,-2.5021298
C38597240,s1cccc1[C@H](N1CCN(CC1)Cc1ccccc1)[C@H](NC(=O)NCCc1ccccc1)C,-118.939,-15.5314,-11.503266,-12.705583,-31.311729,-30.352571,-77.839149,-99.887634,-3.5621209,-6.8927999
C36544733,Clc1ccccc1N([C@@H](C(=O)NC1CCCCC1)c1cc(O)ccc1)C(=O)C#Cc1ccccc1,-91.472,-10.4653,-11.501586,-11.706905,-30.491255,-30.228954,-89.984512,-101.21004,-5.0904007,-5.5265841
C40193083,O(CCCCn1c2c([nH+]c1[C@@H](NC(=O)Cc1ccc(cc1)-c1ccccc1)C)cccc2)c1ccccc1,-123.684,-14.7859,-11.500222,-12.946952,-30.734875,-29.930698,-67.145393,-87.883461,-1.7607131,3.7136815
C24759840,s1cc(c2c1NC(SCC(=O)NCCC[NH+](C)c1ccccc1)=NC2=O)-c1ccc(F)cc1,-102.492,-5.18393,-11.499676,-11.659204,-27.996977,-27.844351,-93.047714,-100.19281,-5.4251075,-4.5839729
C02938187,Brc1ccc(S(=O)([O-])=N[C@@H](/C(/O)=N/Cc2ccc(cc2)C)Cc2ccccc2)cc1,-95.8515,-11.9758,-11.499416,-11.289285,-26.775061,-26.230162,-80.612564,-93.2957,-2.8494081,-4.0359297
C36313797,O(c1n(nc(-c2ccccc2)c1C[NH+](CC(C)C)C[C@@H](O)COCCCC)C)c1ccc(OC)cc1,-105.733,-17.1644,-11.498355,-11.643324,-31.189075,-31.274712,-93.872292,-111.17621,-1.8717479,-3.0880427
C18047597,s1cccc1[C@H](N(C)C)CNC(=O)c1ccc(N=S(=O)([O-])c2cc(ccc2C)C)cc1,-93.9911,-12.4466,-11.498096,-12.822755,-27.697443,-27.06484,-81.045723,-105.83248,-1.4807105,-2.8937125
C32511826,O(c1cc(ccc1)CN[C@H]1C[C@H]([NH+](C1)Cc1c2c(ccc1)cccc2)C(=O)NCC)c1ccccc1,-124.517,-13.9685,-11.496737,-11.440082,-28.958633,-29.728851,-83.368523,-99.782135,-0.96694607,1.5540642
C08445614,s1c2c(CC[C@H](C2)C)c(C(=O)Nc2c3c(ccc2)cccc3)c1NC(=O)Cc1ccccc1,-96.5813,-18.036,-11.496011,-11.886932,-26.434685,-25.445047,-76.177185,-93.76635,-3.1157138,-4.7757521
C22536041,Clc1cc(Cl)cc(C(=O)\[NH+]=C(/[S-])\Nc2sc3c(CC[C@@H](C3)C)c2C#N)c1OC,-79.3722,-14.4479,-11.491803,-12.033309,-25.313192,-23.238111,-91.248169,-95.964081,-4.3349562,-4.4161119
C02993511,Brc1cc(\C=C/2\SC(=S)N=C\2[O-])c(OCCOc2ccccc2CC=C)cc1,-94.9717,-16.5385,-11.491662,-11.137521,-23.55798,-22.101511,-87.913109,-94.932724,-4.6111307,-4.9458742
C40201989,O(CCCCn1c2c([nH+]c1CCNC(=O)COc1ccccc1)cccc2)c1ccc(cc1OC)\C=C\C,-132.879,-15.2071,-11.490864,-11.024917,-32.399918,-31.064903,-71.387169,-90.400986,-0.44906518,5.8730335
C03431816,S(=O)(=O)(N[C@@H](C(C)C)C(OCC(=O)c1c2c([nH]c1-c1ccccc1)cccc2)=O)\C=C\c1ccccc1,-117.69,-16.2236,-11.490704,-11.086415,-29.650757,-29.379683,-83.639091,-90.279045,-1.1441914,1.6374259
C04628434,s1c2c(CC[C@H](C2)CCC)c(C(=O)N)c1NC(=O)C12CC3CC(C1)CC(C2)C3,-93.1271,-19.9566,-11.490196,-11.599782,-30.729416,-31.26918,-85.239006,-104.92138,-7.2554989,-8.5784464
C14026843,Clc1cc(Cl)ccc1OCCCC(=O)NNC(=O)[C@H](Oc1ccccc1Cl)C,-95.452,-18.0847,-11.486786,-12.202458,-29.417797,-26.927134,-85.331429,-112.76699,-4.0354338,-6.6515079
C40211482,O(CCCn1c2c([nH+]c1CCCCCNC(=O)COC)cccc2)c1ccc(cc1)[C@@H](CC)C,-128.809,-14.4002,-11.481061,-10.345059,-33.102619,-32.918476,-76.440407,-83.965584,-0.55467576,5.2697415
C36795538,s1c(nnc1S[C@H](C(=O)NCc1ccccc1)C)Nc1ccc(SC(F)F)cc1,-103.201,-13.6151,-11.480134,-12.106442,-25.92738,-25.600269,-95.449677,-105.9025,-5.3523254,-6.0238872
C64843398,S(=O)([O-])(=Nc1cc(C(=O)[O-])c([nH+]c1)N(Cc1ccccc1)CCCC)c1ccc(cc1)CC,-88.9739,-0.746342,-11.476447,-11.372955,-27.225639,-27.138388,-68.211365,-88.50592,-2.0725858,2.5505168
C40709576,n1cnc(NC(c2ccccc2)c2ccccc2)c(N)c1N(Cc1ccccc1)Cc1ccccc1,-105.356,-9.31408,-11.472677,-11.999671,-28.520372,-26.68758,-92.539009,-98.744965,-2.691112,0.11941887
C40529993,O1c2cc(OC(=O)COc3c(cccc3C)C)ccc2[C@H](C(C#N)=C1N)c1cc(OCCCCC)ccc1,-106.372,-12.5128,-11.471254,-12.138696,-31.645432,-31.634884,-98.056686,-102.84724,0.52510667,1.3809117
C14032325,Ic1ccccc1C(=O)NNC(=S)NC(=O)c1ccccc1OCCCC,-86.1048,-18.0651,-11.471059,-10.026043,-23.304487,-22.53286,-87.402809,-96.520851,-1.5357908,-0.35085171
C01415133,Brc1ccc(cc1)-c1nc(sc1)NC(=S)NC(=O)c1ccccc1C,-83.7509,-18.3538,-11.470595,-11.525062,-22.68482,-21.928118,-83.969711,-92.388641,-4.1138039,-4.8406358
C12638837,Fc1ccc(cc1)[C@@H](N(C(=O)CCN1CCCc2c1cccc2)CC[NH+](CC)CC)C(=O)NC1CCCCC1,-106.088,-11.4829,-11.469915,-9.7030668,-32.637993,-30.187878,-46.989212,-66.092049,-1.3176721,8.7530642
C20884460,Clc1cccc(F)c1[C@@H]1Nc2c(NC3=C1C(=O)C[C@H](C3)c1ccc(Cl)cc1)cccc2,-83.5897,-18.6165,-11.466715,-11.507891,-24.711252,-23.10182,-86.690475,-99.96669,-4.4655566,-6.096324
C38924002,o1nc(nc1[C@H]1CC(=O)N(C1)CCc1ccccc1)-c1ccc(cc1)C,-103.522,-17.4659,-11.465552,-11.185912,-29.613869,-27.980566,-89.507385,-103.71003,-7.8739052,-7.9559774
C36571133,S(=O)(=O)(CNC(=O)[C@H](N(C(=O)c1c([O-])cccc1O)CCC)CCCCC)c1ccc(cc1)C,-104.45,-10.9377,-11.46468,-11.005059,-28.764612,-29.511209,-70.851685,-75.210365,-1.0996186,4.0668197
C20884363,Brc1cc(ccc1OC)[C@H]1Nc2c(NC3=C1C(=O)C[C@H](C3)c1ccc(Cl)cc1)cccc2,-79.4238,-18.648,-11.458754,-11.9416,-26.588272,-26.532059,-94.053337,-99.92469,-3.4558573,-5.1373515
C40156729,S(=O)(=O)(N(CCN(C)C)C1CC[NH+](CC1)C)c1ccc(cc1)C(=O)NC,-96.9231,-19.6457,-11.458721,-11.539458,-26.924652,-27.357393,-105.23328,-104.81454,-5.6304483,-3.1320255
C36482519,Clc1cc(N([C@@H](C(=O)NC(CC(C)(C)C)(C)C)c2ccc(cc2)C)C(=O)[C@H](CCCC)CC)ccc1,-81.3403,-15.2751,-11.458188,-8.0736542,-31.938862,-31.692028,-58.073277,-60.411125,-0.63120949,10.152949
C33838905,O1c2c(C(=O)C(C)=C1CC[C@@H]([C@@H](OC)[C@H]([C@@H](OC)\C=C\C=C\C(=C\C)\C)C)C)c(OC)cc(OC)c2O,-102.164,-18.9437,-11.45329,-11.62911,-34.910561,-33.436642,-68.816254,-84.372986,-0.12169673,9.582881
C02117805,Brc1ccc(cc1)[C@H]1S[C@H](c2sc3ncnc(N)c3c2C1)c1ccc(Br)cc1,-76.9358,-18.6096,-11.452412,-11.942147,-22.333345,-21.494228,-98.802643,-101.02756,-6.8421431,-7.0825849
C16958666,Brc1cc(ccc1)[C@H]1NC(=S)NC\2=C1CSC/C/2=C\c1cc(Br)ccc1,-80.2541,-13.9813,-11.451709,-11.719049,-23.378675,-22.842676,-87.367455,-93.614342,-6.8075595,-7.3523989
C36636821,Clc1cc(cc2OCOc12)CSc1nnc(n1C1CC1)C(C)C,-93.2007,-15.4371,-11.450967,-11.71128,-23.694748,-23.319893,-91.444916,-96.729897,-6.1451368,-5.7027841
C03138886,Clc1ccccc1NC(=S)N[C@@H](NC(=O)C(c1ccccc1)c1ccccc1)C(Cl)(Cl)Cl,-104.395,-15.2554,-11.449174,-10.826309,-25.7003,-23.632298,-85.521759,-89.868416,-3.5550749,-0.69424146
C20884557,Brc1ccccc1[C@H]1Nc2c(NC3=C1C(=O)C[C@H](C3)c1ccc(F)cc1)cccc2,-88.3388,-18.6666,-11.448683,-11.077072,-25.731476,-22.889635,-92.340736,-90.319786,-6.0380349,-5.4314413
C02983506,Clc1ccc(Cl)cc1NC(=S)N[C@H](NC(=O)c1ccc(F)cc1)C(Cl)(Cl)Cl,-85.7856,-17.6523,-11.447888,-11.617481,-23.126055,-21.805189,-91.368309,-91.115456,-5.8874974,-5.8612289
C09968511,Oc1c(cc(cc1C(C)(C)C)[C@H]1Nc2c(C3=C1C(=O)CC(C3)(C)C)c1c(cc2)cccc1)C(C)(C)C,-61.1673,-17.9065,-11.443316,-10.354712,-28.120897,-26.885635,-67.248375,-71.619804,-0.99605775,5.2819328
C64703705,S1c2[nH+]c(-c3ccc(cc3)CC)c(n2N=C1N(CC(=O)NCc1ccccc1)C)NC(C)(C)C,-102.172,-11.8482,-11.44291,-12.69284,-28.634787,-28.356644,-86.229729,-112.29346,-1.2853976,-3.2225847
C14275432,Clc1ccc(cc1NC(=S)NC(=O)C(c1ccccc1)c1ccccc1)-c1[nH]c2c(n1)cccc2,-106.714,-17.6062,-11.441751,-11.523814,-28.131783,-26.325495,-82.541069,-86.938667,-0.7389186,2.3205221
C65365123,S(C)c1ccc(S(=O)(=O)NC2CCN(CC2)C)cc1C(=O)N1CCCC1,-92.2556,-9.54247,-11.441257,-11.137568,-27.282314,-26.475723,-93.563286,-107.0078,-5.2301798,-5.4735451
C12366085,OC1(C[C@@H]2[NH+]([C@H](C1)CC2)Cc1cnc(nc1)C(C)C)CN1N=C(C=CC1=O)C,-98.7404,-16.9831,-11.438798,-11.255298,-32.678185,-31.986597,-106.7126,-122.61138,-6.4394574,-6.2517428
C97738810,Brc1ccc(cc1Cl)[C@H](NN)Cc1cc(Cl)ccc1Cl,-81.8628,-18.5883,-11.437736,-11.605538,-20.839088,-20.972527,-85.212807,-88.778526,-7.5503936,-7.5613184
C36345944,O(c1n(nc(C)c1C[NH+](CC1CC1)C[C@@H](O)Cc1ccccc1)-c1ccccc1)c1ccc(cc1)C,-104.326,-14.9471,-11.431562,-11.22358,-32.173424,-29.888065,-82.471176,-78.1847,-1.7868856,-1.6541901
C12570293,Clc1cc(Cl)ccc1OCCCC(=O)NC(=S)NNC(=O)COc1c2c(ccc1)cccc2,-109.077,-17.5856,-11.431458,-12.090413,-27.940136,-26.601351,-91.507133,-110.69159,-0.91186029,0.40423125
C14549613,Fc1ccc(cc1)[C@@H]1Nc2c([C@@H]3[C@H]1CC=C3)ccc([N+](=O)[O-])c2C,-85.2975,-14.7181,-11.431355,-10.927647,-23.728796,-24.487543,-85.447754,-98.913002,-9.2460899,-9.3859386
C00878609,S=C(N(CC1=Cc2c(NC1=O)c(ccc2C)C)C[C@H]1OCCC1)NCCc1ccccc1,-106.875,-15.2538,-11.429926,-11.318049,-30.622459,-31.028055,-93.097282,-99.383232,-4.2802148,-3.4035966
C59187470,Clc1ccc(Cl)cc1NC(=S)N([C@H](C)c1ccccc1)Cc1ccc([NH+](CC)CC)cc1,-96.8163,-7.73632,-11.429184,-12.718826,-30.536417,-29.979076,-84.801399,-108.72223,-3.8722973,-7.2845654
C16734088,O1c2c(cc(cc2)C(O)=C2[C@H](N(CC[NH+](CC)CC)C(=O)C2=O)c2ccc(OCCCCC)cc2)C[C@@H]1C,-103.631,-11.1944,-11.428779,-11.136915,-31.641283,-33.296173,-67.309563,-83.394852,-1.0571361,6.983263
C14005325,Brc1cc(Cl)ccc1OCC(=O)NNC(=S)NC(=O)c1cc(Cl)ccc1,-86.954,-18.7144,-11.428775,-11.528878,-22.421434,-22.320456,-99.247177,-98.768623,-3.634501,-4.697979
C97714743,Brc1ccc(cc1Cl)[C@H](NN)Cc1cc(Cl)c(Cl)cc1,-84.0061,-18.5886,-11.428502,-10.85044,-20.958698,-20.481258,-78.83638,-81.634079,-7.8078337,-8.4007835
C33671755,s1c(SCc2ccc(cc2)C)nnc1SCC(=O)N\N=C/c1ccc(N(CC)CC)cc1O,-105.776,-9.00949,-11.426292,-11.36847,-28.574526,-27.42905,-78.801102,-94.6614,-1.5519961,-0.44983256
C39899333,Clc1cc(-c2n[nH]c3c2[C@H](N(CCCOC(C)C)C3=O)c2cc(OCCC(C)C)ccc2)c(O)cc1,-103.819,-18.1089,-11.426125,-10.653786,-31.244011,-32.353477,-72.496269,-78.965553,-1.7882411,3.840579
C97309546,S(=O)(=O)(N1C[C@H](CCC1)C[C@@H]([NH2+]C)c1cc(F)cnc1)C,-90.0292,-19.2171,-11.423147,-9.8598328,-23.158304,-22.244417,-90.228523,-90.102196,-5.8128533,-6.4311695
C12635347,Clc1ccccc1[C@H]1C[C@]2(Oc3cc(OC(=O)c4ccccc4)ccc13)NC(=S)NC(C2)(C)C,-93.1589,-19.1114,-11.422752,-11.819913,-30.179245,-27.192596,-88.44883,-102.17447,-4.0149827,-4.6053176
C11852420,S(=O)(=O)(CN\C(=[NH+]/C(=S)NN(c1ccccc1)c1ccccc1)\c1ccccc1)c1ccc(cc1)C,-80.728,-10.0104,-11.42255,-10.491798,-25.820063,-24.687355,-75.133835,-81.969994,-1.1245078,0.66689861
C20701784,Clc1cc(Cl)cc([C@H]2Nc3c([C@H]4[C@H]2CC=C4)cccc3OCCOc2ccccc2)c1O,-104.427,-19.287,-11.421271,-11.736502,-28.074575,-26.365671,-93.670937,-99.457466,-5.2769136,-4.97226
C20710618,S(=O)(=O)(NCc1ccccc1)c1cc2[C@@H]3[C@@H](CC=C3)[C@H](Nc2cc1)c1ccccc1OCc1ccccc1,-126.004,-17.9639,-11.419362,-10.508755,-33.287937,-31.625437,-72.424652,-81.623985,-1.2897105,7.4083667
C21254707,Clc1c(cccc1Cl)[C@@H]1Nc2c(NC3=C1C(=O)C[C@H](C3)c1ccccc1Cl)cccc2,-80.4926,-18.6997,-11.418078,-10.716828,-24.027472,-23.426632,-81.613029,-86.776688,-4.4437828,-4.9177437
C13720082,Brc1cc(cc(OCC)c1OCc1ccc(cc1)C)C[NH2+]CCCOCCCC,-113.426,-16.25,-11.41728,-11.0531,-30.47625,-30.250338,-81.478134,-91.105049,-4.1956887,-4.6787329
C75849269,S(CC(=O)NC[C@@H]1CC[NH+](C1)C1CC1)[C@@H]1CCS(=O)(=O)C1,-88.5642,-16.7245,-11.415283,-10.872602,-25.091316,-23.390413,-99.542107,-96.979836,-4.7633271,-5.17735
C38651571,Brc1ccc(cc1)[C@@H]1c2c(OC(N)=C1C#N)cc(OC(=O)c1ccc(cc1)C(C)(C)C)cc2,-93.5877,-16.1539,-11.414435,-11.382921,-26.2822,-25.684397,-76.123238,-82.744148,-4.4526629,-4.0795102
