id,smiles,ds_CHEMPLP_1DB1,ds_CHEMPLP_3KPZ,ds_london_1DB1,ds_london_3KPZ,ds_ASE_1DB1,ds_ASE_3KPZ,ds_AHB_1DB1,ds_AHB_3KPZ,ds_AdG_1DB1,ds_AdG_3KPZ
VDRML2336,FC(C(=O)CC(CC)(c1cc(C)c(cc1)CO)c1cc(C)c(OCC(O)C(C)C)cc1)CC,-120.485,-16.2733,-12.497232,-12.871582,-33.305824,-31.762543,-106.66008,-104.92371,-5.4906135,-8.2997398
VDRML9010,FC(F)(OC)Cc1ccc(cc1CO)COc1cc(ccc1)C(CC)=CC=C,-114.836,-17.9292,-12.496834,-12.682801,-29.496998,-28.747915,-96.732437,-107.92111,-7.0684152,-8.4378119
VDRML14418,O(CC=1C=CC=1C)c1cc(-c2ccc(cc2CCC)C(O)(CC)CC)c(cc1)CO,-106.487,-14.1509,-12.496292,-12.331978,-30.663511,-29.610981,-83.208115,-105.13263,-6.8639522,-6.1293492
VDRML2698,FC(C(O)(O)C)(COCc1cc(ccc1CO)COc1cc(ccc1)C(CC)=CCC)C,-118.48,-17.9379,-12.496157,-12.953813,-31.773317,-32.224747,-93.35321,-113.8309,-3.8139699,-3.9080911
VDRML2222,O(CC(O)C(C)(C)C)c1ccc(cc1C)C(CC)(CNC(C(CC)C)C(O)=O)C=1CC(C=1)=CC,-110.323,-18.3774,-12.496133,-11.145392,-34.501835,-34.17255,-78.415474,-104.85141,-1.178739,2.7747762
VDRML15104,OC(CCCC(CC1(CCC(C(CC)C1CC)c1ccccc1)C)C)(C)C,-104.809,-18.9629,-12.496064,-13.437029,-35.421017,-34.157497,-97.596367,-99.33007,-8.2725935,-9.1660929
VDRML20204,FC(F)(CC(CC)(c1cc(C)c(cc1)C)c1cc(C)c(OCC(CCO)CO)cc1)C(F)(F)F,-104.425,-18.5021,-12.495978,-14.168042,-32.188007,-31.318972,-96.132614,-103.51217,-6.5070152,-3.4233999
VDRML1002,OCc1cc(ccc1CCC(CCC)CO)CCC(CC)c1cc(ccc1)CCCC(O)C(O)(C)C,-137.499,-16.1642,-12.495156,-10.777395,-36.568371,-36.158215,-65.893478,-69.79187,2.5615706,6.3833399
VDRML8238,FC(O)(CC)C=CC=C(CC)c1cc(OCCc2ccc(cc2CO)COC)ccc1,-121.09,-17.8685,-12.494963,-12.824645,-33.141247,-32.048637,-100.97607,-107.05634,-6.8014259,-7.2148948
VDRML13879,O(C(CCc1cc(C)c(OCC(O)C(C)(C)C)cc1)CCO)c1ccc(cc1C)C(O)(CC)C,-133.842,-18.4956,-12.493911,-13.668142,-33.161385,-33.634907,-84.221786,-103.71639,-3.949548,-4.2426028
VDRML6564,OC1CC(CCC1)C1C2CCC(C(CCCCC(O)(C)C)C)C2(CC1)C,-107.292,-19.8645,-12.493378,-11.91112,-36.843983,-34.966061,-99.293259,-102.37022,-8.9594307,-9.2440329
VDRML18210,O(C(C(O)C(C)(C)C)c1cc(C)c(OC(CCO)CO)cc1)c1ccc(cc1C)C(CC)CC,-104.082,-18.4268,-12.493149,-12.59856,-32.008194,-32.361423,-85.463448,-93.29509,-0.049798895,-1.3450249
VDRML9785,O(CC(C=CCCO)C)c1ccc(cc1C)C(CCO)c1ccc(cc1C)C(O)(CC)C,-119.534,-17.835,-12.492976,-13.510345,-32.783504,-32.570599,-103.11447,-116.89889,-7.0634689,-4.7409816
VDRML5518,Clc1c(C(Cl)(CCC)c2ncc(cc2)CCc2ccc(cc2)CNC)c(C)c(Cl)c(Cl)c1Cl,-106.65,-16.5744,-12.492952,-13.290381,-27.98955,-27.547577,-84.135223,-97.363907,-7.4360232,-3.4116631
VDRML2290,FC(F)(F)C(O)(CC(Cc1cc(ccc1)CCc1ccc(O)cc1CCCO)C)C(F)(F)F,-130.785,-16.8824,-12.492779,-13.087837,-28.985256,-28.160837,-95.613113,-104.29016,-8.1050987,-6.7438693
VDRML12434,FC(F)(F)c1ccc(cc1CCC(O)C(C)(C)C)C(CC)(CC)c1cc(C)c(OCC(CO)C)cc1,-115.996,-17.3196,-12.492561,-13.29705,-36.744583,-34.782005,-111.43629,-113.25329,-5.5124454,-6.6301627
VDRML16555,FC(C=C(CC)c1cc(OCC)ccc1)(COCc1ccc(cc1CO)CC)C,-109.381,-17.9061,-12.491598,-11.779685,-33.704136,-30.716734,-114.81563,-119.4476,-9.6971073,-7.9907722
VDRML13280,Clc1c(Cl)c(n(C2C(N(C2=O)C2CNC2)C(C)C)c1C)C,-79.3238,-17.0896,-12.491069,-10.797136,-22.105289,-21.985531,-75.593582,-89.73632,-6.1671643,-7.4563556
VDRML14129,O(CC(O)C(C)(C)C)c1ccc(cc1C)C(OC)(C(NC(C(CC)C)C(O)=O)C)C,-103.906,-18.4473,-12.491063,-12.212748,-35.25758,-35.374748,-95.894417,-115.88136,-6.2468209,-6.5032344
VDRML19158,O1CC(C1)(C(C(CCCc1cc2c(CC(O)C2O)cc1)C)=CCC)CCCC(C)C,-118.043,-18.4299,-12.490922,-12.717699,-35.929626,-33.77869,-101.83788,-105.59433,-6.0546017,-7.9561095
VDRML5528,Clc1c(Cc2ccc(cc2)CCc2ccc(N)cc2)c(C#N)c(Cl)c(Cl)c1Cl,-102.935,-17.2482,-12.490737,-11.88565,-25.518137,-25.870768,-95.967987,-96.203346,-6.7726178,-8.8273745
VDRML9863,FC(C(OC(C)C)CCc1ccc(cc1CO)CC=C(CC)c1cc(ccc1)CO)(C)C,-110.383,-17.1823,-12.490668,-12.224675,-34.500576,-32.907948,-104.19546,-109.43414,-5.0312095,-4.3124394
VDRML22183,FC(O)(C(Cc1cc(CO)c(cc1)CC(CC)C)(C)C)COCCc1cc(ccc1)C(=CC)C,-134.185,-17.1321,-12.490633,-11.567493,-35.4855,-33.507748,-88.828033,-88.378868,-2.7621913,-4.3226814
VDRML4490,O(C(=O)c1ccccc1)c1cc(-c2c(cc(cc2NCC)C(O)(CC)CC)C)c(cc1)C(CN)C,-97.9816,-11.0547,-12.490479,-12.162003,-31.75437,-29.734924,-97.201477,-99.008003,-2.5724242,-3.0517306
VDRML2227,O(CC(O)C(C)(C)C)c1ccc(cc1C)C(CCNC(C(CC)C)C(O)=O)(CC)C=1N(CC)C=1C,-127.35,-17.0783,-12.490373,-13.998593,-35.225071,-34.69643,-90.807968,-103.71777,-3.657953,-2.3334718
VDRML6971,O(C)c1ccc(NC(C(=C(C(=O)CCCc2ccc(OC)nc2)COC)CCC)=C)cc1,-102.678,-7.94586,-12.490322,-12.517407,-32.194561,-29.885708,-109.43311,-119.84972,-5.9639578,-4.2999249
VDRML6379,FC(F)(C(O)CCC=C(CC)c1cc(ccc1)CCc1cc(C)c(OCC(F)F)cc1)C,-128.529,-18.5209,-12.489385,-12.767303,-32.468906,-30.595018,-105.09068,-105.5031,-6.8578224,-7.2031817
VDRML6972,O(C)c1ccc(NC(=O)C(=C(C(=O)CCCc2ccc(OC)nc2)COC)CCC)cc1,-103.046,-11.4779,-12.488779,-13.649255,-31.980034,-30.795145,-104.81855,-119.60063,-5.7797337,-4.2676754
VDRML20717,S(=O)(=O)(c1c2nc3c(nc2[nH]c1NS(=O)(=O)c1ccccc1)cc(cc3)C1CCCC1)c1ccccc1,-105.159,-17.1645,-12.488217,-12.817738,-28.557001,-28.540575,-90.839493,-95.412178,-1.4823989,-0.59630132
VDRML17495,O=C1c2c(ccc(NC(=O)C(C)(C)C)c2)C1=CCCCCCCC=O,-107.033,-18.8492,-12.487562,-11.71979,-30.099529,-29.446552,-102.46194,-116.27197,-6.6657586,-7.3443003
VDRML23302,O=C1C=2NC(=CCC=2)C(=O)c2c1cc(NC(=O)C(C)(C)C)cc2,-81.6152,-19.9982,-12.486458,-10.557773,-23.511951,-24.125244,-96.728851,-107.06909,-6.8495622,-7.3239484
VDRML21373,Clc1cc(ccc1)C(C=C)C1=CC(=O)C(OC)=C(O)C1=O,-90.5519,-18.303,-12.485918,-11.830832,-22.37064,-21.914085,-95.554016,-100.46062,-7.3060913,-6.9944506
VDRML21624,ClC1=C(C(Cl)=C(Cl)C1=O)c1ccc(S(=O)c2ccc(S(=O)(=O)c3ccccc3)cc2)cc1,-108.127,-20,-12.485611,-12.236713,-25.903418,-25.807392,-86.028801,-121.18188,-6.4369178,-6.2193346
VDRML19918,ClC(C(=O)NC1=NC(C1)CCC)=C(Cl)S(=O)Cc1ccc(OC)cc1,-99.416,-19.0366,-12.485456,-12.427472,-28.448467,-27.34446,-93.106926,-109.19209,-6.2040777,-6.1800742
VDRML18894,FC(C(O)(CC)C=CC=C(CCC)c1cc(OCc2cc(CO)c(cc2)CO)ccc1)CCC,-132.589,-17.8006,-12.485259,-12.034219,-32.967579,-32.004139,-101.95414,-100.64325,-4.7081022,-2.2642894
VDRML13174,O(CC(OC(C(O)c1ccc(cc1)C)=C)CCO)c1ccc(cc1C)C(CC)(C)C,-110.68,-18.0859,-12.485143,-12.142987,-33.549881,-32.943493,-84.787605,-101.08922,-7.23945,-7.7289195
VDRML4911,ClC1=C(C(=O)C1=C(C(F)(F)F)C(F)F)c1ccc(cc1)CCc1ccc(cc1)CO,-102.127,-17.981,-12.484899,-13.461122,-27.798326,-28.312263,-105.78301,-114.97415,-10.994051,-10.830081
VDRML2601,Oc1cc2-c3c(cc(cc3)CCC(O)(C)C)C(CCc2cc1)C1(CCC1C(CCc1ccc(C)c(C)c1C)C)C,-113.045,-18.0547,-12.484599,-12.926793,-39.365128,-36.7075,-71.085236,-94.223274,1.4169586,1.5601398
VDRML19190,Oc1c2c(ccc1)C(=O)C(=CC(=C)C2=C)C,-74.5535,-20,-12.482986,-11.368401,-17.422092,-17.304146,-70.34166,-73.312561,-5.4505172,-5.9045072
VDRML2480,O(CC(O)C(C)(C)C)c1ccc(cc1C)C(Cc1ccc2N(c2c1OC)CC)(CC)CC,-117.965,-17.7878,-12.482907,-13.455254,-32.39109,-32.569115,-99.247581,-110.29298,-7.2377939,-6.5261679
VDRML17814,FC(F)(F)C(O)(C(F)F)c1c2c(cccc2)c(cc1)C(CC)(CC)c1cc(C)c(OCO)cc1,-108.375,-17.8056,-12.482727,-12.274707,-27.24868,-26.673094,-95.888794,-114.97125,-5.3746257,-7.7218895
VDRML16866,OC=1C2=C(c3c(cccc3O)C(=O)C=1C)C(=CC2=O)C,-69.3301,-20,-12.482696,-11.120268,-19.478245,-18.112259,-80.194397,-86.372101,-4.8703265,-5.7421732
VDRML16261,Clc1ccc(cc1)C=CC(O)=C(C(C(CCCC(C)(C)C)(CC)C)(C)C)C,-97.2118,-18.5166,-12.482446,-11.948042,-33.482658,-32.872051,-93.913956,-98.140221,-10.550936,-9.2258415
VDRML6152,O(CC(O)C(C)(C)C)c1ccc(cc1C)C(CC)(COO)C=1N(CC)C=1CC(=O)Nc1ccc(OCC)cc1,-138.087,-16.2956,-12.482399,-11.894697,-33.152916,-32.815426,-81.200539,-93.894463,1.6140497,2.5917075
VDRML7975,O=C1CC(c2c(ccc(c2)-c2ccccc2)C1=O)C,-86.9645,-20,-12.482046,-10.709776,-22.652359,-23.206579,-86.401222,-94.973557,-7.3679638,-7.8681288
VDRML21106,FC(C(CC)(C=CC=C(CC)c1cc(ccc1)CCc1cc(CO)c(cc1)CC)C)C,-119.594,-17.1949,-12.482035,-13.447886,-35.25943,-35.117573,-82.401489,-100.90078,-8.7101259,-7.5968733
VDRML8758,ClC=1C(c2cc(C)c(OCCOC)c(c2)C)=C(C=C(Cl)C(=O)C=1Cl)CC,-88.3165,-12.5804,-12.481854,-12.985283,-25.724541,-25.419807,-89.563347,-98.971802,-6.0796618,-6.1709566
VDRML13738,OC1=CC=C(C1=O)c1ccccc1-c1cc(NC(=O)C(C)(C)C)ccc1C=O,-90.2264,-15.8999,-12.481712,-12.855141,-25.8617,-25.490507,-106.56773,-105.33537,-8.32131,-7.4780717
VDRML5011,OC=1C=C(C)C(=CC(=O)C=1C=1c2c(cccc2O)C(=C)C=1C)C,-76.2686,-13.3927,-12.481592,-12.12224,-24.32929,-23.102449,-98.225403,-99.329971,-7.3819618,-8.2188311
VDRML13151,FC(F)(C(O)COc1ccc(cc1OCC)C(CC)(CC)c1cc(C)c(OC(CCO)CC)cc1)C,-130.141,-18.3995,-12.481548,-13.298605,-34.645935,-32.17107,-107.51572,-116.76516,-0.60595804,-3.4832625
VDRML930,FC(C(=O)COc1ccc(CC)c(C)c1C(=C(COc1cc(C)c(OCC2OC2)cc1)C)C(F)(F)F)(C)C,-99.112,-7.32316,-12.481396,-12.142974,-31.175808,-30.232119,-84.478767,-93.91642,3.7126861,1.550265
VDRML17764,O(C(C)C)c1ccc(cc1CCO)CC(C(O)CCOc1ccc(cc1C)C(CC)=CC)(C)C,-118.334,-18.6923,-12.481022,-12.077416,-34.371902,-33.755566,-87.426117,-91.837578,-1.6771232,-0.56027424
VDRML19159,O1CC(C1)(C(C(CCCc1cc(ccc1)C(O)C(O)C)C)=CCC)CCCC(C)C,-117.898,-17.7628,-12.480863,-11.230686,-34.955227,-34.498493,-116.77912,-103.55817,-6.1443563,-6.4638963
VDRML3848,FCC(C(O)COc1ccc(cc1C)C(CC)(CC)c1cc(OCO)ccc1)(CF)C,-119.777,-18.6116,-12.480117,-14.332369,-33.120403,-31.395401,-108.89159,-115.09517,-7.5012221,-8.6640072
VDRML3919,O(CC(C)C)c1cc(C)c(cc1)C(CC)(CC)C1(C(=O)c2ccccc2)C(O)(C)C1CC,-86.9503,-13.9277,-12.480087,-11.509048,-30.658087,-30.907246,-91.276421,-117.9499,-6.2285252,-4.5515375
VDRML2865,FC(C(F)(O)C)(CC=C(CC)c1cc(ccc1)CCc1cc(CO)c(cc1)CC)C,-118.156,-17.1502,-12.479856,-11.443165,-31.806839,-31.188738,-100.9565,-104.79567,-8.4885569,-8.034297
VDRML15184,ClC(C(=O)Nc1ccc(OC)nc1)=C(Cl)S(=O)CC=1COCC=1C,-98.7775,-19.998,-12.479403,-12.142582,-22.664547,-22.119125,-97.583916,-118.29594,-6.1624479,-6.4948397
VDRML17654,FC(C(O)COc1cc(ccc1CC)C(CC)(CC)c1cc(C)c(OCO)cc1)(C)C,-105.34,-17.9756,-12.479117,-12.442512,-30.783239,-30.391268,-92.260239,-114.10689,-4.5112295,-5.9860268
VDRML6334,FC(C(O)COc1ccc(cc1CO)CCC(CC)c1cc(ccc1)COC(CO)CO)(C)C,-127.316,-17.0949,-12.479012,-11.909357,-30.300806,-30.716648,-87.937889,-99.426689,0.26329756,-2.4531806
VDRML13102,O(Cc1cc2c(cc1)c(cc(C(OC)(O)C)c2C)CCC)c1cc(CO)c(cc1)CO,-104.735,-16.4827,-12.47824,-12.880108,-30.67555,-28.479429,-108.8141,-114.49358,-5.740941,-4.3739562
VDRML16147,OC1(NC(=O)c2ccccc2)C(=O)C(=CO)C(=NO)C1=O,-72.1577,-18.8631,-12.47797,-12.004374,-21.826256,-21.350767,-105.19957,-100.51974,-4.1361966,-3.7625484
VDRML18638,Clc1ccc(cc1)C=CC(CC(CC)(CC)c1cc(n(c1)C)C(=O)NC(CN(C(C)C)C)C)=C,-118.256,-16.8894,-12.477936,-11.838491,-35.994942,-34.709705,-102.1433,-106.92422,-6.5904036,-3.6258695
VDRML11319,O(C)c1cc(ccc1)-c1[nH]c(nc1C(O)C(C(O)C)(C)C)C(=O)NCCCNCC(OC)C,-100.215,-18.1198,-12.477633,-13.757494,-29.488426,-28.764248,-94.395309,-105.61267,0.30960783,1.1509342
VDRML10605,FC(F)(F)c1ccc(C(CC)(CC)c2cc(C)c(OCC(O)C(C)(C)C)cc2)c(C)c1C,-120.763,-17.8177,-12.477509,-12.622822,-34.106438,-32.938938,-106.84962,-117.32853,-11.100962,-10.177841
VDRML17525,O(C(CCO)C=O)c1ccc(cc1CO)CCC(=CC)c1cc(ccc1)CCCC(O)C(C)(C)C,-132.735,-17.2133,-12.477057,-9.0002623,-30.031893,-30.045815,-62.136894,-78.019707,5.9025779,8.2974224
VDRML1901,FC(C(O)(CC=C(CC)c1cc(OCc2cc(CO)c(cc2)CO)ccc1)CC)(C)C,-117.351,-17.7368,-12.475787,-12.552855,-32.249977,-30.177462,-105.22713,-104.74201,-7.4911885,-4.592876
VDRML13676,Clc1c2n(CCN(C2)c2ccc(cc2)C)c(C(CC)(CC)c2ccc(cc2)C(Cl)C)c1C#N,-104.607,-17.9529,-12.475537,-12.785148,-32.920269,-31.419333,-109.29768,-116.73019,-10.995397,-10.69768
VDRML2858,FC(O)(C(C)C)CC=CCCc1ccc(cc1CO)CCc1cc(ccc1)CCC,-129.973,-16.472,-12.475471,-12.844579,-34.805477,-33.320984,-91.497688,-103.92844,-6.6174297,-8.2167091
VDRML20029,O(C)c1c2c(cc(O)c1)C(=O)C=C(C(C=C)c1ccccc1)C2=O,-94.7873,-18.2632,-12.474138,-16.244814,-24.261902,-22.692968,-94.258018,-100.17931,-6.9565644,-7.4195952
VDRML23777,FC(O)(C(CC)C)COc1cc(OCc2cc(CO)c(cc2)CC(CC)C)ccc1,-123.811,-17.806,-12.474102,-12.34587,-34.083107,-33.297138,-97.2267,-117.10997,-8.0451603,-8.3274736
VDRML9664,FC(F)(F)C(O)(C(C)C)C=CC=C(CC)c1cc(ccc1)CCCc1cc(CC)c(cc1)CO,-132.705,-17.1355,-12.473554,-13.394517,-33.551018,-32.446911,-105.68166,-108.42786,-2.9052413,-6.9920688
VDRML22120,Clc1cc(OC)cc(CC)c1NC=CCC(=O)C=CC=CC=CC=O,-98.7544,-19.2873,-12.473327,-12.846045,-29.568203,-27.760038,-100.20789,-111.0957,-5.990097,-5.8163691
VDRML21872,S(=O)(=O)(Cc1nc2c(nc1NC(=O)C(C)(C)C)cc(NS(=O)(=O)c1cccnc1)cc2)c1ccccc1,-111.761,-19.0963,-12.473319,-12.371531,-26.859978,-26.239635,-86.411217,-106.50688,-1.1319889,-0.22959739
VDRML7191,OCC1C2C(C=CC(CCC(CNCC)C)C(CC2)C)=C1C(=O)NCCC,-109.696,-18.4738,-12.473306,-12.309822,-34.305584,-32.357883,-101.48652,-111.59136,-7.3188338,-6.8915672
VDRML14411,O1CC(COc2cc(-c3ccc(cc3CCC)C(O)(CC)CC)c(cc2)CC)=C1C,-108.351,-15.5346,-12.473242,-12.323048,-31.777719,-29.986904,-86.560081,-101.61733,-5.2644644,-8.9776983
VDRML14284,FC(O)(C(C)(C)C)COCc1cc(ccc1)C(CC)(CC)c1cc(CO)c(cc1)CC(CC)C,-127.901,-16.4998,-12.472105,-13.29328,-35.580791,-35.457993,-107.5473,-111.77547,-7.0643444,-9.7162886
VDRML21868,S(=O)(=O)(C(=O)c1nc2c(nc1NC(CC)(C)C)cc(NS(=O)(=O)c1ccccc1)cc2)c1ccccc1,-94.981,-17.2754,-12.471499,-12.169068,-28.409054,-27.919971,-89.872253,-98.377182,1.6173501,0.33299062
VDRML1890,O(CC(O)C(C)(C)C)c1ccc(cc1CO)C(CC)(CC)c1cc(OC(CC)C)ccc1,-114.906,-17.8913,-12.471355,-13.176003,-35.662411,-35.080002,-109.99744,-125.31609,-6.5859089,-8.6288757
VDRML14463,FC(F)(F)c1cc(C)c(OCc2cc(CO)c(cc2)CO)cc1C(CCC(O)C(F)(F)F)CC,-123.095,-16.3837,-12.471123,-12.046862,-28.306183,-27.697956,-85.215942,-88.355896,-5.3452587,-7.3709431
VDRML16430,O=C1NC=CC=CC1=NC1C2CCC(C(CCCC(=O)N)C)C2(CC1)C,-98.4457,-18.819,-12.470995,-12.171006,-30.52042,-28.674063,-109.52859,-116.61209,-8.4354095,-7.5685711
VDRML3290,FC(F)(F)C(O)(C(C=C(Nc1ccc(OC)nc1)c1cc(ccc1)CC)CO)C(F)(F)F,-84.3846,-11.971,-12.470671,-11.576031,-25.265617,-22.83971,-95.420753,-104.81789,-7.691288,-4.5593948
VDRML9009,FC(F)(O)Cc1ccc(cc1CO)COc1cc(ccc1)C(CC)=CC=C,-111.814,-17.9469,-12.470523,-14.161064,-27.35429,-26.776379,-105.24521,-99.631653,-9.6902485,-7.3200932
VDRML266,FC(F)(C(O)COc1ccc(cc1OCc1cc(C)c(OC(CCO)CO)cc1)C(C(F)(F)F)=C)C,-110.149,-18.2827,-12.470292,-13.559115,-29.755558,-27.345764,-102.28165,-102.73217,-4.3264012,-2.3894672
VDRML15801,O(C(n1c(CNC(=O)c2ccccc2)c(cc1C(=O)NC1(CC1)CO)C)C)CCC,-98.5045,-14.0185,-12.469725,-10.881444,-30.247177,-29.586182,-95.590706,-109.19321,-3.0910101,-4.3660312
VDRML22178,O(C(CC)C)c1ccc(cc1CO)C(CC)(CC)c1cc(ccc1)CCOCC(O)C(C)(C)C,-124.963,-17.1855,-12.469517,-11.81605,-35.095749,-33.879414,-87.891495,-102.53778,1.4197,-2.1906552
VDRML7079,O(CCCCC(C)C1CCC(C(CC=C)c2cc(ccc2)C(O)C(=O)C)C1C)C,-118.902,-17.9376,-12.469424,-11.267055,-33.173874,-31.137062,-95.003181,-99.018875,-6.1518049,-5.9560947
VDRML15240,O(C)c1ccc(cc1)C1CCC2C(CCC2C(CCCC(O)C)C)C1CC,-105.695,-19.2207,-12.469054,-12.289673,-37.142178,-35.014057,-110.4389,-120.59237,-9.4114141,-10.497979
VDRML4567,O(Cc1cc(ccc1)C(CC)(CC)c1cc(C)c(cc1)CCC(O)C(C)C)C(CCOC)CO,-133.755,-17.2066,-12.469009,-14.552414,-35.426712,-33.817375,-90.495728,-103.58852,-1.851241,-2.9560776
VDRML6216,O(CC(O)C(C)(C)C)c1ccc(cc1C)C(CC(=O)NCN(O)O)(CC)c1ccc(OCC)cc1,-109.123,-16.2567,-12.468972,-12.324242,-35.540955,-34.599861,-126.15136,-122.97218,-6.6787667,-2.8369443
VDRML22359,O(C(C)c1cc(COc2ccc(cc2C)C(O)(CC)C)c(cc1)CO)c1ccc(cc1C)CC,-120.565,-16.4996,-12.46876,-13.413317,-34.300323,-33.372959,-89.70652,-106.92456,-5.1430063,-6.5625205
VDRML8030,OC1(NC(=O)c2ccccc2)C2=C(C=C(N)[C-2]2)C1=O,-81.8978,-18.8597,-12.468746,-10.370394,-21.669348,-21.06575,-95.248314,-92.906555,-6.1181445,-6.971509
VDRML3147,O(C)c1ccc(cc1)CC(C(O)(O)C(C(=O)Nc1ccc(OC)nc1)C)(C)C,-93.0604,-18.662,-12.467899,-13.353797,-32.335793,-30.414249,-108.40594,-120.93788,-7.0579224,-7.2496724
VDRML21814,Clc1c2cc3c(nc2n(c1NC#N)-c1ccc(cc1)CCCc1ccccc1)cccc3,-92.5079,-16.6092,-12.467652,-11.954468,-32.437172,-32.126568,-92.68515,-104.68987,-7.5818143,-6.3421235
VDRML11324,O(C)c1cc(ccc1)-c1[nH]c(nc1C(C(C)C)(C)C)CNCCNCC(OC)C,-110.146,-18.54,-12.466908,-12.61128,-29.166912,-27.227352,-91.017319,-87.609589,-4.0718589,-1.4067131
VDRML2893,FC(Cc1cc(CO)c(OCCO)cc1)(C(O)COc1cc(ccc1)C(CCC)CC)C,-118.867,-17.7685,-12.466729,-12.766604,-34.274071,-33.309036,-94.105766,-95.974312,-5.6316495,-3.0157497
VDRML4792,O(CCC)c1c(c2c(-c3c(cccc3O)C2=O)cc1C)C,-85.1123,-16.1279,-12.466702,-11.867192,-24.498827,-23.613262,-93.901833,-104.30104,-7.7021394,-7.2660375
VDRML1332,FC(F)(O)C=CC=C(CC)c1cc(OCCc2ccc(cc2CO)COCC)ccc1,-121.019,-17.9379,-12.466463,-12.606211,-31.341787,-30.062439,-99.601112,-130.76166,-6.9749956,-6.8723559
VDRML15749,OC(C(C(C(CC(C(O)=O)c1[nH]cc(c1)-c1ccccc1)C)C)C)C,-96.049,-18.2672,-12.4655,-11.896092,-31.846046,-29.338326,-103.52114,-115.12925,-7.4405322,-7.0913763
VDRML240,FC(F)(C(C(O)COc1ccc(cc1C)C(CC)(CC)c1cc(C)c(OC(C)C)cc1)(C(F)C)C)C,-119.239,-18.5136,-12.465161,-11.932659,-36.391869,-34.304523,-115.37691,-114.77308,-5.9990153,-6.1566381
VDRML15511,FC(F)(C(O)C)C=CC=C(CC)c1cc(ccc1)CCc1cc(CO)c(cc1)CC,-124.699,-17.2171,-12.464638,-14.334311,-30.920094,-29.131445,-93.835335,-101.53564,-7.308897,-8.9262533
VDRML15446,O(C)c1ccc(cc1)CC1=C(C(O)O)C(=O)C(C(OCC)=O)=C1C(OCC)=O,-80.7618,-14.0088,-12.464449,-12.023151,-26.565016,-25.67511,-85.901741,-114.07758,-4.1919074,-4.4814329
VDRML16905,Clc1c(Cl)c(n(C#N)c1C(C)(C)c1ncc(cc1)CNC)C(NCC)=C,-82.7865,-7.95314,-12.464308,-11.594612,-26.369448,-26.744833,-105.82523,-118.44007,-6.3624001,-6.5996237
VDRML6440,O(Cc1cc(ccc1CO)CC)c1cc(-c2ccc(cc2CCC)C(CC)(CC)C)c(cc1)C,-115.632,-13.805,-12.46414,-12.32874,-34.003792,-33.130459,-83.859314,-96.200981,-6.6222029,-5.3673453
VDRML14157,O(CC(O)C(C)(C)C)c1ccc(cc1C)C(CC)(CNCC(=O)NC(C(CC)C)C(O)=O)c1n(CCC)c(cc1)C,-124.32,-13.7085,-12.464138,-11.965872,-37.442467,-34.965103,-82.610245,-90.17157,3.8458457,6.236414
VDRML822,OC(CC)(CC)c1cc(CCC)c(cc1)-c1c(cccc1C)CCc1cc(CO)c(cc1)CO,-121.303,-12.4407,-12.464113,-11.963778,-30.569494,-28.336254,-106.95355,-130.66505,-2.061121,-5.4422216
VDRML23277,OC=1c2c(ccc(NC(=O)C(N)(C=CC)C)c2)C(=O)C=1C,-94.3471,-19.5068,-12.464031,-11.76169,-23.649397,-22.289267,-95.915276,-100.08807,-6.1714411,-7.0055761
VDRML12861,O(CC(O)C(CO)(C)C)c1cc(C)c(cc1)C(CC)(C)c1n(CC)c(cc1)C(=O)NCCOc1ccccc1,-129.393,-15.7843,-12.463971,-12.735321,-34.633507,-32.906933,-95.077644,-123.16205,-2.1446013,-4.3918829
VDRML21745,Oc1c2c(C3=C(C(=CC2=O)C(=O)c2ccccc2C)C(=O)c2c3c(O)ccc2)ccc1,-54.3532,-13.4059,-12.462912,-11.83487,-23.511158,-22.701372,-94.069183,-94.812958,-3.0726209,-1.6045768
VDRML1129,FC(F)(C(O)(C(O)COc1ccccc1OC(CCO)c1cc(C)c(OCO)cc1)C(F)(F)F)C,-116.948,-19.0363,-12.462888,-13.138165,-30.119694,-28.921797,-94.893654,-110.31068,-7.0420828,-4.919848
VDRML10791,O1c2cc(OCCC(CCCCC(CCCC(C)(C)C)C)C)ccc2CC(O)C(CCn2nnc(c2)C)C1O,-134.633,-18.13,-12.462548,-12.56013,-36.255608,-35.12896,-53.030308,-52.236393,4.4922838,4.1835861
VDRML18793,FC(F)(F)C(O)(C(O)CC(Cc1cc(C)c(OCO)cc1)(CC)c1ccccc1)C(F)(F)F,-108.927,-18.4663,-12.462158,-12.367649,-25.286062,-24.845049,-101.59788,-104.21187,-5.6694465,-6.0849848
VDRML1893,O(CCCc1cc(CO)c(cc1)CCC(O)C(C)(C)C)c1cc(ccc1)C(CC)CC,-120.89,-17.097,-12.461987,-12.831604,-34.370239,-34.036785,-77.109474,-111.35233,-4.8384933,-5.7621522
VDRML5555,OCc1cc(ccc1-c1cc(NCc2cc(CO)c(cc2)CO)ccc1CC)C(CC)(CC)C,-116.996,-11.1708,-12.460861,-13.8131,-33.276993,-32.695702,-115.20994,-130.75267,-7.7014813,-8.5989742
