id,smiles,ECR_1DB1,ECR_3KPZ
C03840553,S1C=2C[C@]3([C@@H]([C@@H](O)[C@@H](CC3)[C@@H](C(=O)N(CC)CC)C)[C@@H](C=2NC1=NCCc1[nH+]cccc1)C)C,2.04E-06,1.24E-06
C13749797,s1c2c(CCCCC2)c(C(OC)=O)c1NC(=S)Nc1ccc(cc1)C(OCC[NH+](CC)CC)=O,0.00450492,0.002472353
C16336245,s1c(nnc1SCC(=O)N[C@H](CC(C)C)c1ccccc1)NCc1ccc(F)cc1,3.75E-09,2.12E-21
C88523957,o1c(cnc1[C@H](N1CCN(CC1)[C@H](C#N)c1ccccc1)C)C(C)(C)C,5.65E-13,8.38E-11
C07026134,S(=O)([O-])(=Nc1ccc(cc1)C(=O)[C@H](OC(=O)C1CCC(CC1)C(C)(C)C)C)C,7.07E-07,5.56E-07
C41585986,Brc1ccccc1OC=1C(=O)c2c(OC=1C)c(CN1CCN(CC1)c1ncccc1)c([O-])cc2,0.002554863,4.59E-05
C40948317,Brc1c(C)c(Cl)c(cc1OCCCC(=O)Nc1sc2c(CC[C@H](C2)C)c1C(=O)N)C,1.67E-06,4.01E-11
C22790907,Clc1ccccc1NC(=O)C[NH+]1CCN(CC1)CC(=O)N[C@H](C)c1ccc(cc1)-c1ccccc1,6.13E-06,7.64E-14
C06757225,s1c2c(CC(OC2)(C)C)c2c1N(CC[NH+](C)C)C(=O)N(CCCO)C2=O,9.41E-17,5.78E-22
C14744478,O(C[C@H]1C[C@H](CN(C1)Cc1ccc(O)cc1)C(=O)NCCc1ccccc1)c1cc2CCCc2cc1,5.59E-09,6.13E-06
C02730534,Clc1cc(F)ccc1OCc1cc([C@H]2[C@@H]3C(=CCCC3)C(C#N)=C(N)C2(C#N)C#N)c(cc1C)C,7.71E-17,8.47E-15
C83317592,Clc1cc(Cl)cc(\C=N/Nc2sc(c(n2)-c2ccc(cc2)C)-c2ccccc2)c1O,6.97E-17,1.16E-19
C04077446,Brc1cc(\N=N\c2cc(\C=N\NC(=O)CNc3c(cccc3C)C)c(O)cc2)ccc1,6.34E-15,0.003688317
C24904249,s1cc(cc1)-c1c2nc(ccc2c(nc1)NC1CCC([NH2+]Cc2ccc(F)cc2)CC1)C(F)(F)F,4.61E-12,2.09E-16
C58848201,Clc1cc(NS(=O)(=O)c2cc3[C@@H]4[C@@H](CC=C4)[C@H](Nc3cc2)c2ccc(F)cc2)ccc1C,0.060653066,0.011080316
C14480053,S(=O)(=O)(NCc1ccccc1)c1cc2[C@@H]3[C@@H](CC=C3)[C@H](Nc2cc1)c1cc(ccc1)C,0.010025896,0.022313695
C40940144,Clc1cc(ccc1)/C(/[O-])=N/N1C(=O)/C(/SC1=S)=C\c1cc(OC)c(OCCC(C)C)cc1,5.07E-10,0.000747702
C98226275,Brc1cc(Br)cc(\C=N\Nc2ncnc3sc4CC[C@@H](Cc4c23)C(CC)(C)C)c1O,3.82E-17,2.78E-09
C01771715,Clc1nc2c(cc1[C@@H]1N(NC(=C1)c1ccc(cc1)C)C(=S)NCc1ccccc1)cccc2C,3.46E-17,1.83E-41
C32181055,S(=O)(=O)(Nc1cc(ccc1)C(F)(F)F)c1cc2[C@H]3[C@@H](CC=C3)[C@@H](Nc2cc1)c1ccc(F)cc1,0.019927131,0.016529889
C59706099,Brc1ccc(cc1)C(=O)CSC=1NC(C)=C(C(=O)Nc2ccccc2C)[C@@H](C=1C#N)c1sccc1,2.83E-17,5.72E-18
C12250867,S(CC(=O)NCc1ccccc1)C=1NC(C)=C(C(=O)Nc2ccccc2C)[C@H](C=1C#N)c1ccccc1F,1.03E-12,4.62E-13
C14465145,Clc1ccc(cc1)[C@@H]1Nc2c([C@H]3[C@@H]1CC=C3)cc(S(=O)(=O)NCC=C)cc2,9.13E-05,0.000372278
C71828879,o1cccc1C(=O)N1CCC(CC1)C(=O)NCc1cc(ncc1)N1CCCC1,3.12E-07,0.002387421
C22418076,O(CC)c1c(OCC)cc(cc1OCC)C(=O)NC[C@H](N1CCc2c1cccc2)c1ccc(N(C)C)cc1,1.90E-17,1.39E-12
C45117037,S1(=O)(=O)C[C@H](n2nc(C)c(C[NH2+][C@@H]3CC3(C)C)c2C)CC1,1.72E-17,2.03E-28
C45940285,Brc1ccc(cc1)C(=O)\N=C(\NCc1ccncc1)/[N-]c1ccc(cc1)[C@H](CC)C,1.55E-17,1.56E-56
C21218603,Fc1ccc(F)cc1[C@@H]1Nc2c(NC3=C1C(=O)C[C@H](C3)c1ccc(OC(C)C)cc1)cccc2,1.41E-17,1.17E-21
C13096965,Clc1cc(ccc1N[C@@H](C(C)C)C(O[C@H](C(=O)NC(=O)NC1CCCCC1)C)=O)C(F)(F)F,1.45E-17,1.14E-12
C14548341,Oc1ccc2c(cccc2)c1[C@@H]1Nc2c([C@@H]3[C@@H]1CC=C3)cc(cc2)C(=O)N(CC)c1ccccc1,1.15E-17,4.35E-28
C06995579,s1c2c(CCCCC2)c(C#N)c1NC(=O)NC(CC)(C(F)(F)F)C(F)(F)F,0.000247898,1.51E-05
C62793934,Clc1cc(ccc1Oc1cc2CCC(=O)Nc2cc1)C#N,8.30E-09,1.69E-10
C20711242,Clc1c(cccc1Cl)[C@H]1Nc2c([C@@H]3[C@H]1CC=C3)cc(S(=O)(=O)NCCc1ccccc1)cc2,4.86E-06,3.97E-16
C59224972,Clc1ccc(Cl)cc1S(=O)([O-])=Nc1ccc(S(=O)(=O)N2CCCc3c2cccc3)cc1,1.85E-07,2.13E-22
C68606435,O=C1N(C[C@@H](C1)C(=O)NC1CCN(CC1)CC(=O)N(C)C)C1CCCCCC1,0.000744658,0.002732372
C68779700,Clc1cc(NC(=O)CCN2C(=NNC2=S)c2ccc(cc2)C)ccc1N[C@@H](C)c1ccccc1,1.03E-11,6.45E-26
C36582218,O=C(N([C@H](C(=O)NC(CC(C)(C)C)(C)C)c1ccc([N+](=O)[O-])cc1)C(C)(C)C)\C=C/CCCCC,4.12E-07,1.88E-13
C58326428,Clc1ccc(N2C(=CN(CN3C[C@@H](NS(=O)(=O)C)CCC3)C2=O)C)cc1,2.52E-10,1.23E-05
C20069658,S(=O)([O-])(=N[C@]1(C2=C(N(C1=O)c1cc(C)c(cc1)C)CC(CC2=O)(C)C)C(F)(F)F)c1ccc(cc1)C,2.79E-17,6.31E-17
C36646890,Clc1cc(C)c(S(=O)([O-])=Nc2cc3N(S(=O)(=O)c4sccc4)CCCc3cc2)cc1C,4.24E-18,8.82E-31
C02092708,s1c2c(CC[C@H](C2)C(C)(C)C)c(C(=O)N)c1NC(=O)[C@H](Sc1ccccc1)c1ccccc1,7.72E-16,2.37E-25
C98009869,Clc1cc2nc([nH+]c(N(CCc3ccccc3)CCC(=O)NCc3cc(ccc3)C(F)(F)F)c2cc1)C1CC1,3.66E-18,1.71E-53
C13638396,Brc1ccc(cc1)[C@@H]1Nc2c([C@H]3[C@H]1CC=C3)cc(S(=O)(=O)Nc1cc(C)c(cc1)C)cc2,9.72E-17,0.018268352
C02658360,s1cc(nc1-c1ccccc1)COC(=O)[C@H]1Oc2c(OC1)cccc2,1.52E-07,2.94E-07
C20463261,s1cccc1C(=O)N1C[C@H](CC[NH+]2CCN(CC2)C(=O)C)[C@@H](CC1)CC(O)=O,2.57E-18,6.17E-40
C38610082,O(CC)c1cc(ccc1OCCCCC)[C@@H]1N(Cc2ccncc2)C(=O)c2[nH]nc(c12)-c1ccccc1[O-],2.33E-18,1.53E-11
C95998285,FC(F)(F)CN1CCC[C@@H](N2CCN(CC2)C(=O)c2[nH]nc(c2)C2CC2)C1=O,7.50E-07,3.71E-05
C11692956,S1C(=O)/C(/N(CCCCCC(=O)[O-])C1=S)=C\c1oc(cc1)-c1cc(ccc1)C,1.68E-08,2.77E-08
C20696744,N1c2c([C@H]3[C@@H](CC=C3)[C@@H]1c1ccc(N(CC)CC)cc1)cc(Nc1ccccc1)cc2,2.30E-14,1.18E-10
C86305281,S(=O)(=O)(C(F)(F)F)c1ccc(S(=O)Cc2oc(cn2)C)cc1,5.80E-18,6.22E-12
C20509433,Clc1cc(Cl)ccc1NC(=S)N1CCC(CC1)C(O)(c1ccccc1)c1ccccc1,1.13E-09,1.60E-27
C42743074,S(CC(=O)NC1CC[NH+](CC1)C1CC1)[C@H]1CCS(=O)(=O)C1,7.00E-18,9.38E-16
C58850231,Brc1ccccc1[C@H]1Nc2c([C@@H]3[C@H]1CC=C3)cc(S(=O)(=O)Nc1ccc(F)cc1)cc2,2.80E-12,6.16E-08
C16401268,S=C(Nc1cc(ccc1N1CCCC1)C(F)(F)F)NC(=O)COc1ccc(cc1)C1CCCCC1,1.15E-15,8.32E-08
C96292487,Clc1ccc(cc1C(F)(F)F)[C@H](CC(=O)NCc1ccccc1)c1c2cc(Cl)ccc2[nH]c1,1.65E-17,1.28E-18
C47139191,Brc1cc(/C=N\N=C/2\S\C(=C/c3ccccc3F)\C(=O)N\2Cc2occc2)c([O-])cc1,5.25E-17,5.85E-27
C08903663,s1cccc1[C@@H]1C(C(=O)Nc2ccccc2)=C(NC(SCC(=O)NCc2ccccc2)=C1C#N)C,6.13E-06,1.57E-20
C72333240,Brc1cc2[C@H]3NC(=S)N([C@](Oc2cc1)(C)[C@H]3C(=O)Nc1ccc(cc1C)C)C1CCCCC1,7.00E-19,1.57E-20
CHEMBL1377737,Cl/C(/C(/[O-])=N/c1ccc(OC)nc1)=C(\Cl)/[S+](O)Cc1ccc(OC)cc1,0.000609675,0.000302755
C83317520,Brc1cc(\C=N/NC(=O)C23CC4(C[C@@H](C2)C[C@H](C4)C3)c2ccc(cc2)C)c(O)cc1,1.12E-06,0.000296704
C25586190,S(C(F)F)c1nc(C)c(CCC(=O)N[C@H](CCCc2ccccc2)c2ccccc2)c([O-])n1,0.003359814,1.71E-16
C21257283,FC(F)(F)c1ccccc1[C@@H]1Nc2c(NC3=C1C(=O)C[C@@H](C3)c1cc(OC)c(OCC)cc1)cccc2,4.70E-19,6.39E-22
C09144992,S([C@H](CC1CC(=O)C(=C(NNc2nc3c(c4c2cccc4)cccc3)CCC)C(=O)C1)C)CC,1.44E-06,1.24E-07
C01865094,Clc1ccc(cc1NC(=S)NC(=O)c1cc(OCCC)ccc1)-c1oc2c(n1)cc(cc2)[C@@H](CC)C,3.92E-19,1.52E-08
C14005239,Brc1c2c(ccc1OCC(=O)NNC(=S)NC(=O)c1cc(Cl)ccc1)cccc2,3.78E-12,0.000136037
C04480709,Brc1cc(cc(\C=[NH+]\c2cc(ccc2[O-])[C@@H](CC)C)c1O)Cc1ccccc1Cl,3.15E-19,2.21E-34
C54619700,Fc1ccc(cc1)[C@H](Nc1ccc(cc1)C(OCCCCCC)=O)c1ccc2c(nc(cc2)C)c1O,0.000551656,2.49E-06
C22107861,Clc1ccccc1COc1ccc(cc1OCC)C[NH2+]CCSc1nnnn1-c1ccccc1,2.50E-07,1.23E-05
C59516155,S(=O)(=O)(N(CCc1ccccc1)CC(=O)N\N=C\c1ccccc1[O-])c1cc(OC)c(OC)cc1,2.08E-14,8.63E-22
C20256509,O=C(NCc1cccnc1)[C@H]1[NH+](C[C@@H](NCCC=2C(CCCC=2C)(C)C)C1)C1Cc2c(C1)cccc2,6.11E-05,1.10E-05
C58849165,S(=O)(=O)(Nc1ccccc1OCC)c1cc2[C@@H]3[C@@H](CC=C3)[C@H](Nc2cc1)c1ccccc1C(F)(F)F,2.28E-11,3.78E-12
C34906388,s1cc(nc1COc1ccccc1F)C(=O)N[C@@H]1CCCC[C@H]1NC(=O)NC12CC3CC(C1)CC(C2)C3,0.001657268,0.00989971
C35908168,O=C(NCCc1ccccc1)C[C@H](c1cc([N+](=O)[O-])ccc1)c1c2c([nH]c1)c(ccc2)CC,5.15E-16,6.11E-33
C12250094,S(CC(=O)Nc1cccc(C)c1C)C=1NC(C)=C(C(=O)Nc2ccccc2C)[C@@H](C=1C#N)c1ccccc1,1.90E-16,3.78E-12
C59066563,Clc1cc(NC(=S)N(Cc2ccc([NH+](CC)CC)cc2)Cc2occc2)c(cc1)C,1.28E-19,2.62E-25
CHEMBL295316,Oc1c2c(ccc1)C(=O)C(=CC2=O)C,1.16E-19,0.001227734
C59113742,Clc1cccc(NC(=S)N2CCN(CC2)CCNC(=S)Nc2cccc(Cl)c2C)c1C,9.54E-18,6.83E-09
C14462841,S(=O)(=O)(Nc1cc(cc(c1)C)C)c1cc2[C@@H]3[C@H](CC=C3)[C@@H](Nc2cc1)c1ccc(cc1)C(C)C,0.033324372,0.005057146
C15947366,Clc1c(cccc1Cl)-c1oc(cc1)[C@@H]1N=C(O)c2c3CCN(Cc3sc2N1)Cc1ccccc1,3.07E-10,4.18E-13
C23145110,s1cccc1-c1nc(sc1)CN1CCN(S(=O)(=O)c2c(n[nH]c2C)C)CC1,1.85E-06,1.54E-12
C97969173,Brc1ccc(cc1)[C@@H]1N(C(=O)C([O-])=C1C(=O)c1cc2C[C@@H](Oc2cc1)C)c1sc2cc(Cl)ccc2n1,1.68E-08,2.05E-08
C08451084,s1c2nc(cc(c2c(N)c1C(=O)NC1CC1)C(F)(F)F)C12CC3CC(C1)CC(C2)C3,0.000273944,0.004978707
C58846742,S(=O)(=O)(Nc1ccc(cc1)C(C)C)c1cc2[C@@H]3[C@@H](CC=C3)[C@H](Nc2cc1)c1ccccc1,2.06E-09,1.04E-16
C14463019,S(=O)(=O)(Nc1c(cccc1C)C)c1cc2[C@H]3[C@@H](CC=C3)[C@@H](Nc2cc1)c1ccc(cc1)C(C)C,4.20E-07,9.14E-06
C38655655,Clc1cc(ccc1Cl)[C@H]1c2c(OC(N)=C1C#N)cc(OC(=O)c1ccc(cc1)C)cc2,4.71E-20,1.30E-14
C13991103,Brc1cc(ccc1OC)C(=O)NC(=S)Nc1ccccc1C(=O)NCCc1ccccc1,4.26E-20,4.04E-28
C96438221,S(Cc1cc(ccc1OC)\C=N/NC(=S)NC1CCCCC1)c1nc(cc(n1)C)C(F)F,3.85E-20,1.72E-17
C58845683,Clc1ccccc1[C@H]1Nc2c([C@@H]3[C@H]1CC=C3)cc(S(=O)(=O)Nc1ccccc1C)cc2,3.39E-12,6.13E-06
C14543948,S(=O)(=O)(Nc1ccccc1)c1cc2[C@@H]3[C@@H](CC=C3)[C@@H](Nc2cc1)c1c2c(ccc1OC)cccc2,1.13E-05,6.68E-13
C43083365,FC(F)(F)c1cc(ccc1)-c1cn[nH]c1[C@H]1CCCN(C1)Cc1ccc(cc1)C#CC(O)(C)C,5.02E-06,6.91E-14
C17010786,S=C(Nc1cc(cc(c1)C)C)N(Cc1occc1)CCc1c2cc(OC)ccc2[nH]c1C,2.07E-11,2.50E-08
C21225564,O(CC(C)C)c1ccc(cc1)[C@H]1CC(=O)C2=C(Nc3c(N[C@H]2c2c4c(ccc2)cccc4)cccc3)C1,0.000111378,1.37E-06
C02278312,Brc1ccc(cc1)C(=O)c1sc2nc(C(F)(F)F)c(cc2c1N)C(=O)c1ccccc1,0.009071795,0.036788149
C12250877,S(CC(=O)NC1CCCCC1)C=1NC(C)=C(C(=O)Nc2ccccc2C)[C@H](C=1C#N)c1ccccc1F,2.03E-05,0.018268352
C19857500,Clc1ccccc1OCc1cc(sc1CC)-c1c2CCCCCCc2nc(N)c1C#N,1.73E-20,5.88E-14
C09281708,s1c2c(CCCC2)c(C(OC)=O)c1NC(=O)C[NH+]1CC[C@]2(O)[C@H](CCCC2)[C@@H]1c1ccc(OC)cc1,1.57E-20,9.45E-19
C12891751,s1c(NC(=O)c2cc(cc(c2)C(F)(F)F)C(F)(F)F)c(nc1SCC(=O)N)-c1ccccc1,1.42E-20,3.85E-20
C64703816,S1c2[nH+]c(-c3ccc(cc3)CC)c(n2N=C1N(CC(=O)NCc1ccc(cc1)CC)C)NC(C)(C)C,1.28E-20,3.83E-18
C39700255,s1cccc1[C@H](N1CCN(CC1)c1ccccc1)[C@@H](NC(=S)Nc1ccccc1OC)C,7.49E-06,8.36E-10
C21222563,Clc1cc(ccc1Cl)[C@H]1Nc2c(NC3=C1C(=O)C[C@H](C3)c1ccc(OCCC)cc1)cccc2,1.05E-20,3.41E-11
C35744907,S(=O)([O-])(=Nc1ccc(N2CCN(CC2)C(=O)c2cc3c(cc2)cccc3)cc1)c1c2c(ccc1)cccc2,9.50E-21,6.27E-15
C87020960,s1cc(nc1)-c1ccc(cc1)C(Oc1ccc(cc1OC)C#N)=O,6.06E-20,2.41E-32
C86056915,S(Cc1ccccc1)c1nc([O-])c2c(n1)NC(=O)C[C@@H]2c1ccccc1OCCCC,0.000202943,1.12E-07
C38688015,Clc1c2c(sc1C(Oc1cc3OC(N)=C(C#N)[C@@H](c3cc1)c1ccc(F)cc1)=O)cccc2,0.000224287,4.78E-17
C09138394,Clc1ccc(S(=O)(=O)Nc2cc(Cl)ccc2)cc1NC(=S)NC(=O)c1ccc(F)cc1,6.39E-21,9.47E-17
C38681939,O1c2cc(OC(=O)c3ccccc3C)ccc2[C@H](C(C#N)=C1N)c1cc(OC)c(OCCCCCC)cc1,0.000247875,0.000100779
C59047140,Brc1cc(Br)ccc1NC(=O)CSc1nnc(n1N)CCc1ccccc1,5.22E-21,7.88E-26
C58850182,Brc1ccccc1[C@H]1Nc2c([C@@H]3[C@H]1CC=C3)cc(S(=O)(=O)Nc1ccc(cc1)C)cc2,8.49E-16,8.91E-19
C89985430,S(=O)(=O)(C)[C@H]1C[C@H](OC(=O)c2cc(ccc2)-c2ccoc2)CCC1,2.28E-10,2.28E-05
C06622146,o1c(ccc1C)C(=O)[C@H]1[C@@H](N(C[C@H]2OCCC2)C(=O)C1=O)c1ccc(O)cc1,3.86E-21,2.68E-40
C33522967,o1c2c(cc1C(=O)C=1[C@H](N(CC[NH+](C)C)C(=O)C=1O)c1cc(OCCCCC)ccc1)cccc2OC,2.82E-14,5.60E-10
C36345824,O(c1n(nc(C)c1C[NH+]([C@H](CC)C)C[C@H](O)COC(C)(C)C)-c1ccccc1)c1cc(ccc1)C,5.62E-11,1.67E-07
C63506000,O=C(NCCC=1C[NH+]=C2C=1C=CC=C2)C1CCN(CC1)[C@@H]1Nc2c(N1Cc1cc(ccc1C)C)cccc2,1.02E-08,0.000609675
C38656021,Clc1cc(ccc1Cl)[C@@H]1c2c(OC(N)=C1C#N)cc(OC(=O)c1cc(Cl)ccc1)cc2,0.038812135,0.010025918
C97993052,O=C/1/C(/CN(C\C\1=C\c1ccc([NH+](CC)CC)cc1)CC)=C/c1ccc([NH+](CC)CC)cc1,0.00018363,0.000760019
C61848521,Clc1cc(O[C@H]2CCCC[C@H]2C)ccc1C(=O)[O-],1.68E-09,1.52E-07
C63228973,S(=O)(=O)(N1CCCC1)c1ccc(nc1)NC[C@H](C=1C[NH+]=C2C=1C=CC=C2)c1ccc([NH+](C)C)cc1,3.71E-05,8.40E-12
C97968821,Brc1cc(\C=N\Nc2nc3N(C)C(=O)NC(=O)c3n2CCCCCCCCCC)c([O-])cc1,1.68E-09,6.90E-13
C14623522,Ic1ccc(cc1)C(=O)N(CCC(C)C)C=1C(=O)NC(=O)N(CCCC)C=1N,1.57E-21,1.33E-33
C36008079,O(CCNC(=O)c1ccccc1NC(=O)c1cc2[C@H]3[C@H]([C@H]4CC[C@@H]3C4)[C@@H](Nc2cc1)c1ccccc1)C,2.57E-18,4.23E-17
C35908233,Clc1cc(ccc1Cl)[C@H](CC(=O)N[C@@H](C)c1ccccc1)c1c2c([nH]c1)c(ccc2)CC,1.29E-21,9.73E-30
C92707189,S1(=O)(=O)C[C@](n2ncc(c2)C[NH+]2C[C@@H](NC(=O)C(C)C)CCC2)(CC1)C,1.03E-13,9.43E-18
C58846871,S(=O)(=O)(Nc1ccc(cc1)C(C)C)c1cc2[C@@H]3[C@@H](CC=C3)[C@H](Nc2cc1)c1ccc(cc1)C(C)(C)C,0.001831579,0.003337327
C58845823,Brc1cc(ccc1)[C@H]1Nc2c([C@@H]3[C@H]1CC=C3)cc(S(=O)(=O)Nc1cc(ccc1)C)cc2,0.00060968,5.56E-07
C58892484,Brc1cc(\C=N/NC(=O)CC[C@H](O)c2ccccc2)c(OCc2ccccc2F)cc1,8.62E-22,9.38E-16
C38686119,O1c2cc(OC(=O)c3ccc(OC(C)C)cc3)ccc2[C@H](C(C#N)=C1N)c1ccccc1OCCCCC,6.32E-18,1.26E-14
C23441287,S(=O)([O-])(=Nc1ccccc1C(=O)N[C@H](C)c1ccccc1)c1ccc(OC(F)(F)F)cc1,3.30E-21,1.03E-14
C38688363,Clc1c2c(sc1C(Oc1cc3OC(N)=C(C#N)[C@H](c3cc1)c1sccc1)=O)cc(Cl)cc2,6.39E-22,6.18E-48
C96278178,Clc1cc2c([nH]cc2[C@H](CC(=O)NCc2ccccc2)c2ccc(OCc3ccccc3)cc2)cc1,2.54E-13,1.95E-26
C69873500,s1c(nnc1S[C@@H](C(=O)NCCc1sccc1)C)Nc1ccc(SC(F)F)cc1,3.81E-15,1.13E-09
C03130561,ClC(Cl)(Cl)[C@@H](NC(=S)Nc1c2c(ccc1)cccc2)NC(OCc1ccccc1)=O,8.42E-13,6.05E-22
C58847630,Clc1c(NS(=O)(=O)c2cc3[C@@H]4[C@@H](CC=C4)[C@H](Nc3cc2)c2ccc(cc2)C)cccc1Cl,1.02E-07,1.24E-05
C98342394,s1cc([n+]2CCNc12)-c1ccc(NS(=O)(=O)c2cc(F)c(OC)cc2)cc1,1.53E-10,0.001657268
C58848304,Brc1cc(NS(=O)(=O)c2cc3[C@@H]4[C@@H](CC=C4)[C@H](Nc3cc2)c2ccc(Cl)cc2)ccc1,1.37E-06,4.53E-05
C08442767,Brc1ccc(cc1)C(=O)c1sc2nc(C)c(CC(=O)c3ccc(Br)cc3)c(c2c1N)C,1.18E-21,2.05E-07
C68572525,S([C@@H]([C@@H]1[C@@H](C[C@](O[C@]1(O)C(F)(F)F)(O)C(F)(F)F)c1ccccc1)c1ccccc1)c1ccc(cc1)C,2.87E-22,1.69E-50
C19851692,s1cccc1-c1c(C#N)c(nc(SCc2ccccc2C(F)(F)F)c1C#N)N,1.03E-14,6.15E-23
C63237079,S(=O)(=O)(NC[C@H](C=1C[NH+]=C2C=1C=CC=C2)c1ccc([NH+](C)C)cc1)c1ccc(cc1)C(OCC)=O,5.15E-16,1.40E-16
C20884855,Brc1ccccc1[C@@H]1Nc2c(NC3=C1C(=O)C[C@H](C3)c1ccc(Cl)cc1)cccc2,2.13E-22,5.08E-22
C09244339,s1cccc1[C@@H]1N(Cc2cccnc2)C(=O)C([O-])=C1C(=O)c1ccc(OCC(C)C)cc1,6.22E-12,1.54E-14
C01869272,Brc1ccc(cc1)CSc1nc(N)c2c3C[C@@H](S[C@H](c3sc2n1)c1ccccc1)c1ccccc1,1.74E-22,7.13E-26
C89821030,S1c2c(NC(=O)[C@@H]1CC(=O)N[C@@H](CC(C)C)c1[nH]c3c(n1)cccc3)cc(cc2)C(F)(F)F,3.35E-18,1.86E-08
C13936171,Clc1cc(NS(=O)(=O)c2ccc(NC(=S)Nc3cccc(C)c3C)cc2)ccc1Cl,1.43E-22,6.76E-05
C03142352,Clc1cc(Cl)ccc1NC(=S)N[C@H](NC(=O)c1ccc(Cl)cc1)C(Cl)(Cl)Cl,1.29E-22,5.90E-30
C14016149,Brc1ccccc1NC(=S)NC(=O)CCCC(OCCCc1ccccc1)=O,2.36E-16,2.88E-15
C13729225,Brc1cc(cc(OCC)c1OCc1ccc(cc1)C)C[NH2+]C12CC3(O)C[C@H](C1)C[C@H](C2)C3,1.67E-05,9.17E-07
C12250149,S(CC(=O)Nc1cc(ccc1)C)C=1NC(C)=C(C(=O)Nc2c(cccc2C)CC)[C@H](C=1C#N)c1occc1,1.53E-22,1.47E-33
C02088184,Brc1ccc(cc1)[C@H]1Nc2n(nc(C(=O)NC3CCCCC3)c2Cl)[C@@H](C1)C(F)(F)F,8.66E-23,3.77E-16
C02098125,Clc1cc(Cl)ccc1\C=N\NC(=O)[C@@H](Sc1nnc(n1-c1ccccc1)CNc1ccccc1OC)C,2.00E-21,1.46E-29
C40522057,O(CC)c1cc(ccc1OCCCC)[C@@H]1N(CCCOCC)C(=O)c2[nH]nc(c12)-c1ccccc1[O-],7.08E-23,8.49E-16
C39914022,Clc1cc(-c2n[nH]c3c2[C@H](N(CCCO)C3=O)c2ccc(OCCCCCC)cc2)c(O)cc1C,6.93E-23,1.18E-27
C13758404,Clc1ccccc1CN1CC[C@@]2(O)[C@@H](CCCC2)[C@@H]1c1ccc([NH+](CC)CC)cc1,5.79E-23,5.60E-48
C08831087,Clc1c2nc(sc2ccc1Cl)NC(=S)NC(=O)C(c1ccccc1)c1ccccc1,5.24E-23,3.52E-24
C38618425,Clc1cc(cc(Cl)c1OCCCCC)C(=O)C=1C(C)=C(C#N)C(=O)N(C=1[O-])C1CCCCC1,3.82E-17,6.76E-05
C44454211,s1cc(cc1)C(=O)N1CC[NH+](CC1)CCNC(=O)[C@H]1CC(=O)N(C1)c1ccc(F)cc1,4.35E-23,0.000499159
C58847525,Clc1cc(Cl)ccc1[C@H]1Nc2c([C@@H]3[C@H]1CC=C3)cc(S(=O)(=O)Nc1ccc(Cl)cc1)cc2,0.00018363,4.07E-12
C96121224,Brc1cc(cc(Br)c1O)\C=N/Nc1c(Cl)cc(Cl)cc1Cl,3.53E-23,1.95E-28
C10324910,S=C(NC(=O)c1ccccc1OCCc1ccccc1)NNC(=O)[C@H](Oc1cc2c(cc1)cccc2)C,1.37E-06,1.95E-27
C10510607,S=C(NC(=O)c1ccccc1OCCc1ccccc1)NNC(=O)COc1cc(cc(c1)C)C,1.31E-21,6.49E-33
C02095994,O=C1N2[C@@H](Cc3c([nH]c4c3cccc4)[C@H]2c2ccccc2)C(=O)N(C1)CCC[NH+](CCCC)CCCC,4.10E-05,0.000369832
C67330546,Clc1ccccc1CCNC(=O)[C@H]1CC(=O)N(C1)[C@@H]1CCS(=O)(=O)C1,9.76E-22,1.50E-20
C34200755,O(Cc1ccccc1)c1cc(ccc1OCc1ccccc1)\C=N/NC(=O)Cc1c2c([nH]c1)cccc2,9.33E-14,1.41E-17
C39867477,Clc1cc2c([nH]c(-c3nc4c(cc3)cccc4)c2CCCC(=O)NNC(=O)COc2ccccc2)cc1,6.83E-09,0.009071795
C09636886,Fc1ccc(N2NC(C)=C(CCC(=O)N[C@H](CCCc3ccccc3)c3ccccc3)C2=O)cc1,2.75E-05,1.40E-14
C22843920,Clc1cc(Cl)ccc1Nc1nc(nc(n1)N)CSC(=S)N1CCC(CC1)Cc1ccccc1,1.26E-13,5.27E-25
C05947535,Clc1cccc(NC(=S)N([C@H](C)c2ccccc2)Cc2ccc([NH+](CC)CC)cc2)c1C,2.22E-22,1.06E-23
C71967831,[O-]C1=N[C@H]([NH+]2[C@@H]1CCCC2)c1cc(C)c(cc1C)C,1.29E-23,1.70E-13
C71575694,O=C(NCc1ccncc1)[C@@H]1CCCN(C1)C1CC[NH+](CC1)Cc1cccnc1,2.25E-05,0.001591201
C14548058,S(=O)(=O)(Nc1c(cccc1C)C)c1cc2[C@H]3[C@@H](CC=C3)[C@@H](Nc2cc1)c1c2c(ccc1O)cccc2,0.013533528,4.56E-06
C39700339,s1cccc1[C@H](N1CCN(CC1)c1ccccc1OC)[C@@H](NC(=S)NC1CCCCC1)C,0.000123091,3.37E-07
C38560883,S(=O)(=O)(N1CCCC[C@H]1CCNC(=O)NCCCc1ccccc1)c1ccc(cc1)C,6.19E-10,5.98E-35
C33585802,S1\C(=C\c2occc2)\C(=O)N(CCC(=O)N[C@@H]2C=CS(=O)(=O)C2)C1=S,1.51E-05,1.52E-07
C21869850,S(=O)([O-])(=Nc1cc(ccc1)C)c1cc(C(=O)NC[C@H](N(C)C)c2ccccc2)c(cc1)C,7.39E-24,9.19E-08
